trait	location	collection_date
USA/CA5/2020	other	2020-01-29
Shanghai/SH0104/2020	other	2020-02-09
Guangdong/GD2020227-P0029/2020	other	2020-02-05
Guangdong/GDSZ202004-P0004/2020	other	2020-02-05
Guangdong/2020XN4373-P0039/2020	other	2020-01-30
Shanghai/SH0007/2020	other	2020-01-28
Shanghai/SH0093/2020	other	2020-01-21
USA/MA1/2020	other	2020-01-29
Nepal/61/2020	other	2020-01-13
Shanghai/SH0114/2020	other	2020-02-02
Shanghai/SH0107/2020	other	2020-02-02
Shanghai/SH0053/2020	other	2020-02-01
Shanghai/SH0088/2020	other	2020-02-01
Japan/KY-V-029/2020	other	2020-01-29
Australia/QLDID922/2020	other	2020-02-28
Guangzhou/20SF206/2020	other	2020-01-22
Shanghai/SH0051/2020	other	2020-02-06
Guangdong/GD2020246-P0028/2020	other	2020-02-09
China/IQTC01/2020	other	2020-02-05
Shanghai/SH0055/2020	other	2020-02-08
Shanghai/SH0071/2020	other	2020-02-07
Shanghai/SH0106/2020	other	2020-02-10
Australia/NSW02/2020	other	2020-01-22
Hangzhou/ZJU-06/2020	other	2020-02-02
Shanghai/SH0047/2020	other	2020-02-04
Shanghai/SH0085/2020	other	2020-01-30
Shanghai/SH0094/2020	other	2020-01-31
HongKong/HKPU48-0202/2020	other	2020-02-11
HongKong/HKPU61-0202/2020	other	2020-02-17
HongKong/HKPU20_3001/2020	other	2020-02-05
Shanghai/SH0112/2020	other	2020-02-02
Taiwan/2/2020	other	2020-01-23
HongKong/HKPU42-0302/2020	other	2020-02-10
HongKong/HKPU54-0302/2020	other	2020-02-13
Sweden/01/2020	other	2020-02-07
HongKong/HKPU2_1801/2020	other	2020-01-23
Shanghai/SH0037/2020	other	2020-01-30
HongKong/HKPU53-0802/2020	other	2020-02-13
Shanghai/SH0012/2020	other	2020-02-02
Shanghai/SH0098/2020	other	2020-02-02
SouthKorea/KUMC02/2020	other	2020-02-06
SouthKorea/KUMC01/2020	other	2020-02-06
Australia/VIC01/2020	other	2020-01-25
Hangzhou/ZJU-09/2020	other	2020-01-28
Hangzhou/ZJU-011/2020	other	2020-02-04
HongKong/VM20002493/2020	other	2020-02-09
HongKong/CUHK1/2020	other	2020-02-07
HongKong/VB20024950/2020	other	2020-01-30
HongKong/HKPU19_0402/2020	other	2020-02-05
HongKong/VM20002507/2020	other	2020-02-10
HongKong/HKPU102_2802/2020	other	2020-03-04
HongKong/HKPU76-0802/2020	other	2020-02-23
HongKong/HKPU86-1802/2020	other	2020-02-25
HongKong/HKPU34_3001/2020	other	2020-02-09
HongKong/HKPU90-1602/2020	other	2020-02-26
canine/HongKong/20-02756/2020	other	2020-02-26
Canada/BC_35720/2020	other	2020-03-04
HongKong/VM20002907/2020	other	2020-02-25
HongKong/VM20002868/2020	other	2020-02-24
HongKong/HKPU45-0502/2020	other	2020-02-11
HongKong/HKPU70-1302/2020	other	2020-02-22
HongKong/HKPU65-1202/2020	other	2020-02-19
HongKong/HKPU92-1302/2020	other	2020-02-26
HongKong/HKPU73-0802/2020	other	2020-02-22
HongKong/HKPU74-1302/2020	other	2020-02-22
HongKong/HKPU91-2002/2020	other	2020-02-26
HongKong/HKPU84-2502/2020	other	2020-02-24
HongKong/HKPU64-1202/2020	other	2020-02-19
HongKong/HKPU89-2502/2020	other	2020-02-26
HongKong/HKPU83-1702/2020	other	2020-02-24
HongKong/HKPU38-3001/2020	other	2020-02-09
HongKong/HKPU23_2601/2020	other	2020-01-30
HongKong/HKPU44-0102/2020	other	2020-02-10
HongKong/HKPU30_2901/2020	other	2020-02-08
HongKong/HKPU29_0102/2020	other	2020-02-08
HongKong/HKPU39-3001/2020	other	2020-02-10
HongKong/HKPU27_3001/2020	other	2020-02-08
HongKong/HKPU36-0702/2020	other	2020-02-09
HongKong/HKPU35_0402/2020	other	2020-02-09
HongKong/HKPU33_0202/2020	other	2020-02-09
HongKong/HKPU32_0402/2020	other	2020-02-09
HongKong/HKPU41-0802/2020	other	2020-02-10
HongKong/HKPU43-0202/2020	other	2020-02-10
HongKong/HKPU_2801/2020	other	2020-02-08
HongKong/HKPU40-2801/2020	other	2020-02-10
Guangdong/GD2020087-P0008/2020	other	2020-02-01
HongKong/HKPU52-3101/2020	other	2020-02-13
HongKong/VM20002582/2020	other	2020-02-12
Singapore/8/2020	other	2020-02-03
Belgium/DVG-0325146/2020	Belgium	2020-03-25
USA/MN4-MDH4/2020	other	2020-03-09
Brazil/SPBR-10/2020	other	2020-03-04
USA/NY-NYUMC23/2020	other	2020-03-14
Iceland/38/2020	other	2020-03-16
Belgium/VHV-0324118/2020	Belgium	2020-03-24
Belgium/VRJM-0323114/2020	Belgium	2020-03-23
Shanghai/SH0056/2020	other	2020-02-08
Australia/VIC02/2020	other	2020-01-24
HongKong/HKPU12_2201/2020	other	2020-01-30
Shanghai/SH0040/2020	other	2020-01-30
HongKong/HKPU49-3001/2020	other	2020-02-11
Shanghai/SH0127/2020	other	2020-02-12
Singapore/10/2020	other	2020-02-04
Singapore/9/2020	other	2020-02-04
Singapore/5/2020	other	2020-02-06
Australia/NSW03/2020	other	2020-01-25
Australia/VIC03/2020	other	2020-01-25
HongKong/HKPU17_2201/2020	other	2020-02-03
HongKong/HKPU28_3001/2020	other	2020-02-09
Wales/PHWC-244FB/2020	other	2020-03-18
England/20136097904/2020	other	2020-03-25
Germany/NRW-31/2020	other	2020-03-15
Belgium/DMM-0325180/2020	Belgium	2020-03-25
Belgium/JJC-0325165/2020	Belgium	2020-03-25
Belgium/BJ-0325181/2020	Belgium	2020-03-25
USA/CA2/2020	other	2020-01-22
France/IDF0373/2020	other	2020-01-23
France/IDF0372/2020	other	2020-01-23
France/IDF0386-islP1/2020	other	2020-01-28
Singapore/7/2020	other	2020-01-27
Singapore/17/2020	other	2020-02-10
Wuhan/WH05/2020	other	2020-02-07
Hangzhou/ZJU-01/2020	other	2020-01-25
Belgium/VPE-030650/2020	Belgium	2020-03-06
France/B2334/2020	other	2020-03-01
France/B2340/2020	other	2020-03-05
Italy/INMI1-cs/2020	other	2020-01-29
Italy/SPL1/2020	other	2020-01-29
Norway/1538/2020	other	2020-03-01
Iceland/13/2020	other	2020-02-27
Norway/1494/2020	other	2020-02-29
Norway/1455/2020	other	2020-02-28
Norway/1443/2020	other	2020-02-27
Norway/1694/2020	other	2020-03-04
Norway/1493/2020	other	2020-02-29
Portugal/PT0040/2020	other	2020-03-17
Spain/Valencia11/2020	other	2020-03-20
Spain/Madrid201738/2020	other	2020-03-07
Spain/Madrid_H2_16/2020	other	2020-03-09
Georgia/Tb-468/2020	other	2020-03-10
Georgia/Tb-54/2020	other	2020-02-27
Georgia/Tb-537/2020	other	2020-03-11
Australia/VIC194/2020	other	2020-03-19
Australia/VIC176/2020	other	2020-03-18
NewZealand/CoV002/2020	other	2020-03-11
Wales/PHWC-24349/2020	other	2020-03-18
Wales/PHWC-2433A/2020	other	2020-03-18
Australia/VIC305/2020	other	2020-03-23
Australia/VIC326/2020	other	2020-03-24
Australia/VIC325/2020	other	2020-03-24
England/20126046602/2020	other	2020-03-18
England/SHEF-C01AF/2020	other	2020-03-24
Belgium/DV-0324117/2020	Belgium	2020-03-24
Brazil/MG0102/2020	other	2020-03-18
Australia/VIC79/2020	other	2020-03-14
Australia/NSW41/2020	other	2020-03-10
Australia/VIC299/2020	other	2020-03-23
Australia/VIC116/2020	other	2020-03-19
Australia/VIC203/2020	other	2020-03-19
England/09c/2020	other	2020-02-09
Germany/NRW-35/2020	other	2020-03-16
Finland/14M20/2020	other	2020-03-14
Australia/NSW36/2020	other	2020-03-10
USA/NY-NYUMC1/2020	other	2020-03-04
USA/NY-NYUMC47/2020	other	2020-03-19
USA/NY-NYUMC31/2020	other	2020-03-17
USA/MN39-MDH39/2020	other	2020-03-12
USA/MN53-MDH53/2020	other	2020-03-13
Canada/BC_9446031/2020	other	2020-03-13
England/SHEF-BFE51/2020	other	2020-03-15
England/SHEF-BFE15/2020	other	2020-03-18
England/SHEF-BFD81/2020	other	2020-03-18
England/SHEF-BFE24/2020	other	2020-03-17
England/SHEF-BFD72/2020	other	2020-03-16
England/SHEF-BFE06/2020	other	2020-03-17
Scotland/CVR07/2020	other	2020-03-09
Congo/158/2020	other	2020-03-20
England/20118044606/2020	other	2020-03-13
England/20112112106/2020	other	2020-03-10
England/20100001406/2020	other	2020-02-28
England/20102068506/2020	other	2020-03-01
England/200940527/2020	other	2020-02-25
England/200990725/2020	other	2020-02-28
England/200990724/2020	other	2020-02-28
England/20124034902/2020	other	2020-03-16
Australia/VIC171/2020	other	2020-03-18
England/20102088002/2020	other	2020-02-25
Portugal/PT0035/2020	other	2020-03-16
Portugal/PT0036/2020	other	2020-03-16
Canada/BC_78548/2020	other	2020-03-05
England/20124029802/2020	other	2020-03-17
Brazil/ES-225/2020	other	2020-02-29
Wales/PHWC-23E94/2020	other	2020-03-14
Congo/KN-0059/2020	other	2020-03-17
England/20139060004/2020	other	2020-03-28
England/20124094902/2020	other	2020-03-13
England/20139053504/2020	other	2020-03-28
England/20124036902/2020	other	2020-03-18
Wales/PHWC-243D0/2020	other	2020-03-17
England/20124036002/2020	other	2020-03-17
England/20139063804/2020	other	2020-03-28
Australia/NSW57/2020	other	2020-03-16
England/20134081702/2020	other	2020-03-23
Wales/PHWC-24552/2020	other	2020-03-18
England/20124035802/2020	other	2020-03-17
Australia/VIC87/2020	other	2020-03-15
England/SHEF-C088C/2020	other	2020-03-21
England/SHEF-C053A/2020	other	2020-03-23
Netherlands/NA_21/2020	other	2020-03-08
Australia/VIC186/2020	other	2020-03-19
Australia/VIC187/2020	other	2020-03-19
England/20130027103/2020	other	2020-03-23
England/20124002102/2020	other	2020-03-17
England/SHEF-C0549/2020	other	2020-03-26
England/SHEF-C002A/2020	other	2020-03-23
England/SHEF-C0682/2020	other	2020-03-25
England/20109039306/2020	other	2020-03-06
Ireland/22901/2020	other	2020-03-10
England/20126006502/2020	other	2020-03-19
England/SHEF-C0224/2020	other	2020-03-28
England/20126034602/2020	other	2020-03-17
England/20126032802/2020	other	2020-03-19
England/20126025902/2020	other	2020-03-18
England/20118066603/2020	other	2020-03-12
Australia/NSW58/2020	other	2020-03-16
Portugal/IGC00009/2020	other	2020-03-18
Wales/PHWC-24B23/2020	other	2020-03-20
England/20139057204/2020	other	2020-03-27
England/20124095002/2020	other	2020-03-13
USA/GA_2741/2020	other	2020-02-29
USA/WA3-UW1/2020	other	2020-02-27
Korea/BA-ACH_2604/2020	other	2020-02-27
Korea/BA-ACH_2719/2020	other	2020-02-29
Korea/BA-ACH_2718/2020	other	2020-02-29
Australia/WA07/2020	other	2020-03-13
England/20108006802/2020	other	2020-03-04
Slovenia/808/2020	other	2020-03-05
Spain/Andalucia201272/2020	other	2020-02-28
England/20102000106/2020	other	2020-02-27
England/200960515/2020	other	2020-02-25
USA/ID-UW295/2020	other	2020-03-15
USA/WA-UW324/2020	other	2020-03-24
Norway/1379/2020	other	2020-02-27
Australia/VIC169/2020	other	2020-03-18
Wales/PHWC-24B32/2020	other	2020-03-20
England/20139044104/2020	other	2020-03-29
USA/OR_5430/2020	other	2020-03-01
England/SHEF-C029D/2020	other	2020-03-27
Finland/FIN01032020/2020	other	2020-03-01
Finland/FIN-274/2020	other	2020-03-04
Finland/FIN03032020B/2020	other	2020-03-03
England/SHEF-C0172/2020	other	2020-03-24
Luxembourg/LNS0591129/2020	other	2020-03-09
Netherlands/NoordBrabant_6/2020	other	2020-03-06
Australia/VIC151/2020	other	2020-03-17
Netherlands/Utrecht_18/2020	other	2020-03-12
Netherlands/NA_29/2020	other	2020-03-13
USA/CT-UW197/2020	other	2020-03-12
Singapore/27/2020	other	2020-03-05
USA/CT-Yale-028/2020	other	2020-03-18
USA/WA-UW275/2020	other	2020-03-14
Brazil/SPBR-02/2020	other	2020-02-28
Netherlands/ZuidHolland_8/2020	other	2020-03-06
England/20124034102/2020	other	2020-03-16
Wales/PHWC-24DB4/2020	other	2020-03-20
France/ARA11036/2020	other	2020-03-18
Switzerland/1000477102/2020	other	2020-02-26
Iceland/115/2020	other	2020-03-17
Iceland/273/2020	other	2020-03-17
Netherlands/NoordBrabant_22/2020	other	2020-03-04
Netherlands/NoordBrabant_23/2020	other	2020-03-05
Netherlands/NoordBrabant_56/2020	other	2020-03-09
Netherlands/NA_35/2020	other	2020-03-10
Belgium/ULG-3665/2020	Belgium	2020-03-07
Belgium/ULG-3662/2020	Belgium	2020-03-07
Belgium/ULG-3683/2020	Belgium	2020-03-07
Belgium/SR-0319112/2020	Belgium	2020-03-19
Belgium/DME-0324135/2020	Belgium	2020-03-24
Belgium/MNL-0324130/2020	Belgium	2020-03-24
Scotland/CVR10/2020	other	2020-03-10
Iceland/225/2020	other	2020-03-16
England/20102087902/2020	other	2020-02-25
Belgium/ULG-6638/2020	Belgium	2020-03-14
Belgium/ULG-7019/2020	Belgium	2020-03-15
Iceland/341/2020	other	2020-03-15
Australia/NSW56/2020	other	2020-03-17
USA/WA-UW137/2020	other	2020-03-11
Iceland/339/2020	other	2020-03-15
Iceland/340/2020	other	2020-03-15
England/20109054806/2020	other	2020-03-07
England/SHEF-BFCEE/2020	other	2020-03-07
Australia/VIC121/2020	other	2020-03-18
Australia/VIC84/2020	other	2020-03-14
USA/MN42-MDH42/2020	other	2020-03-13
Iceland/246/2020	other	2020-03-17
USA/MN57-MDH57/2020	other	2020-03-14
Australia/VIC120/2020	other	2020-03-19
Netherlands/NoordBrabant_20/2020	other	2020-03-04
England/SHEF-BFF7C/2020	other	2020-03-25
Australia/VIC10/2020	other	2020-03-16
Wales/PHWC-2415E/2020	other	2020-03-16
Luxembourg/LNS1870254/2020	other	2020-03-10
Australia/NSW52/2020	other	2020-03-11
Netherlands/NA_34/2020	other	2020-03-07
Ireland/24042/2020	other	2020-03-10
Luxembourg/LNS0945359/2020	other	2020-03-07
Netherlands/NA_14/2020	other	2020-03-10
Luxembourg/LNS0641910/2020	other	2020-03-05
Netherlands/NoordBrabant_37/2020	other	2020-03-06
Belgium/HAA-030953/2020	Belgium	2020-03-09
Spain/Madrid_LP14_3/2020	other	2020-03-09
Netherlands/NA_27/2020	other	2020-03-13
Australia/VIC70/2020	other	2020-03-13
USA/NY-NYUMC36/2020	other	2020-03-18
England/20124001702/2020	other	2020-03-17
Norway/2052/2020	other	2020-03-14
Luxembourg/LNS3694003/2020	other	2020-03-18
England/200990006/2020	other	2020-02-26
Taiwan/CGMH-CGU-09/2020	other	2020-03-13
Portugal/PT0020/2020	other	2020-03-12
Austria/CeMM0005/2020	other	2020-03-06
Netherlands/NoordBrabant_25/2020	other	2020-03-06
England/20124048202/2020	other	2020-03-17
USA/CZB-RR057-005/2020	other	2020-03-18
Australia/VIC55/2020	other	2020-03-12
Australia/VIC36/2020	other	2020-03-10
Iceland/162/2020	other	2020-03-14
Iceland/332/2020	other	2020-03-14
Iceland/278/2020	other	2020-03-17
Iceland/277/2020	other	2020-03-17
Iceland/8/2020	other	2020-03-15
Iceland/223/2020	other	2020-03-16
Iceland/328/2020	other	2020-03-13
Iceland/329/2020	other	2020-03-14
Iceland/331/2020	other	2020-03-14
Iceland/206/2020	other	2020-03-16
Iceland/252/2020	other	2020-03-17
Iceland/283/2020	other	2020-03-17
Wuhan-Hu-1/2019	other	2019-12-26
Wuhan/IPBCAMS-WH-04/2019	other	2019-12-30
Wuhan/IVDC-HB-01/2019	other	2019-12-30
Guangzhou/GZMU0030/2020	other	2020-02-27
China/WH-09/2020	other	2020-01-08
Wuhan/WIV04/2019	other	2019-12-30
Wuhan/WIV06/2019	other	2019-12-30
Jiangxi/IVDC-JX-002/2020	other	2020-01-11
China/WHU01/2020	other	2020-01-02
Wuhan/WH03/2020	other	2020-01-01
Australia/NT02/2020	other	2020-02-21
Shanghai/SH0045/2020	other	2020-02-04
Shanghai/SH0042/2020	other	2020-02-06
France/IDF0515/2020	other	2020-01-29
Australia/VIC251/2020	other	2020-03-21
Australia/NSW25/2020	other	2020-03-05
Australia/NSW44/2020	other	2020-03-10
SaudiArabia/KAIMRC-Alghoribi/2020	other	2020-03-07
Australia/NSW38/2020	other	2020-03-10
Malaysia/188407/2020	other	2020-03-18
Australia/VIC59/2020	other	2020-03-13
Malaysia/189332/2020	other	2020-03-20
USA/WA-UW168/2020	other	2020-03-13
Canada/ON_PHL0141/2020	other	2020-03-12
Australia/VIC42/2020	other	2020-03-11
Australia/QLDID921/2020	other	2020-03-11
Australia/VIC231/2020	other	2020-03-21
Australia/NSW48/2020	other	2020-03-14
Australia/NSW45/2020	other	2020-03-13
Canada/ON_PHL3459/2020	other	2020-03-12
USA/TX_2020/2020	other	2020-02-29
USA/OR_2656/2020	other	2020-02-27
Australia/VIC15/2020	other	2020-02-24
HongKong/VB20026565/2020	other	2020-02-01
Chongqing/IVDC-CQ-001/2020	other	2020-01-18
USA/TX_2039/2020	other	2020-02-29
Japan/Hu_DP_Kng_19-027/2020	other	2020-02-10
Australia/NT05/2020	other	2020-02-24
Japan/TK-20-31-3/2020	other	2020-02-20
Australia/NT01/2020	other	2020-02-21
USA/UPHL-01/2020	other	2020-03-13
HongKong/VM20002849/2020	other	2020-02-22
Singapore/3Clin/2020	other	2020-01-29
Japan/Hu_DP_Kng_19-020/2020	other	2020-02-10
Australia/NT04/2020	other	2020-02-22
Singapore/3/2020	other	2020-02-01
Australia/VIC314/2020	other	2020-03-24
Pakistan/Gilgit1/2020	other	2020-03-04
Georgia/Tb-1523/2020	other	2020-03-30
Wuhan/HBCDC-HB-05/2020	other	2020-01-18
Shanghai/SH0070/2020	other	2020-02-07
Shanghai/SH0081/2020	other	2020-02-01
Guangdong/DG-S41-P0056/2020	other	2020-02-28
Netherlands/ZuidHolland_16/2020	other	2020-03-06
Shandong/IVDC-SD-001/2020	other	2020-01-19
Canada/ON_PHL3318/2020	other	2020-03-11
Shanghai/SH0080/2020	other	2020-02-08
Shanghai/SH0125/2020	other	2020-02-15
Shanghai/SH0126/2020	other	2020-02-15
Australia/QLD09/2020	other	2020-02-29
Shanghai/SH0022/2020	other	2020-01-30
Shanghai/SH0023/2020	other	2020-01-30
Australia/VIC34/2020	other	2020-03-10
Australia/WA10/2020	other	2020-03-14
Australia/NSW53/2020	other	2020-03-11
Taiwan/CGMH-CGU-04/2020	other	2020-02-27
Taiwan/CGMH-CGU-05/2020	other	2020-02-27
Taiwan/CGMH-CGU-07/2020	other	2020-03-09
Taiwan/CGMH-CGU-03/2020	other	2020-02-26
Taiwan/CGMH-CGU-08/2020	other	2020-03-10
Taiwan/CGMH-CGU-06/2020	other	2020-03-05
USA/NY1-PV08001/2020	other	2020-02-29
Canada/BC_37_0-2/2020	other	2020-02-16
Germany/BavPat2/2020	other	2020-03-02
England/200990002/2020	other	2020-02-28
Canada/BC_5282984/2020	other	2020-03-11
Taiwan/CGMH-CGU-10/2020	other	2020-03-13
Taiwan/CGMH-CGU-11/2020	other	2020-03-14
Australia/VIC04/2020	other	2020-03-02
Georgia/Tb-82/2020	other	2020-02-28
Congo/299/2020	other	2020-03-20
Austria/CeMM0004/2020	other	2020-03-03
Canada/BC_25211/2020	other	2020-03-02
Kuwait/KU09/2020	other	2020-03-02
Australia/NSW09/2020	other	2020-02-28
Australia/NSW12/2020	other	2020-03-04
Canada/BC_65034/2020	other	2020-03-04
Canada/BC_66353/2020	other	2020-03-04
Kuwait/KU18/2020	other	2020-03-02
Kuwait/KU12/2020	other	2020-03-02
Norway/1380/2020	other	2020-02-26
Australia/NSW11/2020	other	2020-03-02
Australia/NSW06/2020	other	2020-02-29
Australia/NSW24/2020	other	2020-03-06
Canada/BC_13297/2020	other	2020-02-27
Canada/BC_02421/2020	other	2020-03-01
Canada/BC_17397/2020	other	2020-02-28
Canada/BC_69243/2020	other	2020-02-20
England/200960041/2020	other	2020-02-27
Australia/NSW18/2020	other	2020-03-05
Australia/NSW19/2020	other	2020-03-06
Australia/NSW21/2020	other	2020-03-04
Australia/NSW07/2020	other	2020-02-29
Australia/NSW35/2020	other	2020-03-08
Australia/NSW28/2020	other	2020-03-08
Australia/NSW26/2020	other	2020-03-09
Australia/NSW40/2020	other	2020-03-11
Australia/NSW15/2020	other	2020-03-03
Australia/NSW13/2020	other	2020-03-04
Australia/NSW31/2020	other	2020-03-10
Australia/NSW05/2020	other	2020-02-28
Australia/NSW14/2020	other	2020-03-03
Canada/ON_PHL5472/2020	other	2020-02-20
Canada/ON_PHL7972/2020	other	2020-03-12
NewZealand/20VR0206/2020	other	2020-03-05
Kuwait/KU17/2020	other	2020-03-02
NewZealand/01/2020	other	2020-02-27
Canada/BC_4143842/2020	other	2020-03-04
USA/WA-UW22/2020	other	2020-03-06
Canada/BC_4078583/2020	other	2020-03-03
Canada/BC_4143868/2020	other	2020-03-04
Canada/ON_PHL3917/2020	other	2020-03-08
Canada/ON_PHL3919/2020	other	2020-03-14
Australia/VIC66/2020	other	2020-03-13
Australia/VIC58/2020	other	2020-03-12
Australia/VIC262/2020	other	2020-03-21
Australia/VIC272/2020	other	2020-03-22
Australia/VIC313/2020	other	2020-03-24
Wuhan/IPBCAMS-WH-02/2019	other	2019-12-30
Wuhan/HBCDC-HB-03/2019	other	2019-12-30
Jiangsu/JS01/2020	other	2020-01-23
Shanghai/SH0031/2020	other	2020-02-02
Guangdong/2020XN4239-P0034/2020	other	2020-01-30
Fujian/13/2020	other	2020-01-22
Shanghai/SH0109/2020	other	2020-02-02
Shanghai/SH0066/2020	other	2020-02-05
India/1-27/2020	other	2020-01-27
Guangdong/FS-S42-P0046/2020	other	2020-02-28
Guangdong/ZH-S33-P0058/2020	other	2020-02-28
China/IQTC02/2020	other	2020-01-29
Guangdong/SZ-N59-P0049/2020	other	2020-02-28
Shanghai/SH0048/2020	other	2020-02-01
Shanghai/SH0091/2020	other	2020-02-05
Shanghai/SH0011/2020	other	2020-01-29
Shanghai/SH0072/2020	other	2020-02-01
Foshan/20SF211/2020	other	2020-01-22
Foshan/20SF210/2020	other	2020-01-22
Singapore/11/2020	other	2020-02-02
Netherlands/NoordBrabant_47/2020	other	2020-03-09
Australia/VIC14/2020	other	2020-02-02
USA/WI1/2020	other	2020-01-31
China/WHU02/2020	other	2020-01-02
Nonthaburi/61/2020	other	2020-01-08
Japan/NA-20-05-1/2020	other	2020-01-25
Taiwan/CGMH-CGU-01/2020	other	2020-01-25
HongKong/HKPU6_2101/2020	other	2020-01-25
Nonthaburi/74/2020	other	2020-01-13
England/SHEF-BFF8B/2020	other	2020-03-25
Iceland/337/2020	other	2020-03-15
Iceland/276/2020	other	2020-03-17
England/20139044504/2020	other	2020-03-28
England/20139044304/2020	other	2020-03-28
England/SHEF-C07E9/2020	other	2020-03-27
Wales/PHWC-24A44/2020	other	2020-03-20
Wales/PHWC-24BAB/2020	other	2020-03-20
Wales/PHW35/2020	other	2020-03-11
Wales/PHWC-23B42/2020	other	2020-03-12
Wales/PHWC-23A81/2020	other	2020-03-12
Wales/PHWC-23CF4/2020	other	2020-03-15
Wales/PHWC-23D00/2020	other	2020-03-13
Hangzhou/ZJU-010/2020	other	2020-02-03
Guangdong/FS-S48-P0047/2020	other	2020-02-28
Guangdong/DG-S9-P0045/2020	other	2020-02-28
Guangdong/MM-S1-P0048/2020	other	2020-02-28
Guangdong/JM-S1-P0062/2020	other	2020-02-28
Guangdong/FS-S50-P0053/2020	other	2020-02-28
Singapore/34/2020	other	2020-03-12
Shanghai/SH0067/2020	other	2020-02-01
Shanghai/SH0076/2020	other	2020-02-01
Malaysia/MKAK-CL-2020-5049/2020	other	2020-02-20
Malaysia/MKAK-CL-2020-5045/2020	other	2020-02-20
Singapore/2/2020	other	2020-01-25
Singapore/6/2020	other	2020-02-09
Malaysia/MKAK-CL-2020-5047/2020	other	2020-02-20
Shanghai/SH0027/2020	other	2020-02-01
Shanghai/SH0110/2020	other	2020-02-13
France/IDF0626/2020	other	2020-01-29
Guangdong/GD2020115-P0009/2020	other	2020-02-01
USA/IL1/2020	other	2020-01-21
Hangzhou/HZ-1/2020	other	2020-01-20
Guangdong/DG-S2-P0054/2020	other	2020-02-28
Shanghai/SH0121/2020	other	2020-02-02
USA/CA6/2020	other	2020-01-27
Taiwan/4/2020	other	2020-01-28
France/RA739/2020	other	2020-02-08
Shanghai/SH0119/2020	other	2020-02-09
England/200690245/2020	other	2020-02-08
England/200690300/2020	other	2020-02-08
HongKong/HKPU57-0702/2020	other	2020-02-15
England/200690756/2020	other	2020-02-08
Guangdong/2020XN4433-P0040/2020	other	2020-01-30
England/200641094/2020	other	2020-02-05
Guangdong/20SF014/2020	other	2020-01-15
Zhejiang/WZ-01/2020	other	2020-01-16
USA/MN58-MDH58/2020	other	2020-03-14
Belgium/BJ-0324192/2020	Belgium	2020-03-24
Shanghai/SH0060/2020	other	2020-02-01
Guangdong/GD2020080-P0010/2020	other	2020-02-01
Shanghai/SH01/2020	other	2020-02-02
Guangdong/GD2020258-P0018/2020	other	2020-02-09
Guangdong/GD2020134-P0031/2020	other	2020-02-02
Vietnam/19-01S/2020	other	2020-01-22
Vietnam/19-02S/2020	other	2020-01-22
Japan/AI-I-004/2020	other	2020-01-25
Australia/VIC242/2020	other	2020-03-21
Australia/VIC180/2020	other	2020-03-19
England/20110059306/2020	other	2020-03-08
Belgium/MSE-0324121/2020	Belgium	2020-03-24
Singapore/1/2020	other	2020-01-23
Guangdong/GDFS2020052-P0025/2020	other	2020-02-10
Guangdong/GDFS2020054-P0005/2020	other	2020-02-10
Hangzhou/ZJU-03/2020	other	2020-01-25
Shanghai/SH0038/2020	other	2020-02-06
Shanghai/SH0083/2020	other	2020-02-04
Shanghai/SH0044/2020	other	2020-02-04
Shanghai/SH0077/2020	other	2020-02-09
Shanghai/SH0101/2020	other	2020-02-09
Shanghai/SH0102/2020	other	2020-02-14
HongKong/HKPU63-1402/2020	other	2020-02-19
Cambodia/0012/2020	other	2020-01-27
Shanghai/SH0028/2020	other	2020-02-04
Shanghai/SH0054/2020	other	2020-02-02
Japan/OS-20-07-1/2020	other	2020-01-23
Guangdong/20SF201/2020	other	2020-01-23
Chongqing/ZX01/2020	other	2020-01-23
Jiangsu/JS03/2020	other	2020-01-24
Hangzhou/HZ178/2020	other	2020-01-23
Hangzhou/ZJU-04/2020	other	2020-01-24
Hangzhou/HZ162/2020	other	2020-01-23
Hangzhou/HZ185/2020	other	2020-01-23
HongKong/VB20017970/2020	other	2020-01-21
Taiwan/NTU02/2020	other	2020-02-05
Netherlands/NoordBrabant_60/2020	other	2020-03-11
Finland/13M79/2020	other	2020-03-13
Hangzhou/HZ60/2020	other	2020-01-22
Hangzhou/ZJU-05/2020	other	2020-01-22
Malaysia/MKAK-CL-2020-7554/2020	other	2020-02-20
Portugal/PT0015/2020	other	2020-03-10
England/20114052703/2020	other	2020-03-11
England/SHEF-BFD36/2020	other	2020-03-09
Hangzhou/HZ91/2020	other	2020-01-21
Hangzhou/HZ49/2020	other	2020-01-21
Hangzhou/HZ79/2020	other	2020-01-21
Hangzhou/HZ90/2020	other	2020-01-21
Hangzhou/HZ551/2020	other	2020-01-25
Hangzhou/HZ576/2020	other	2020-01-25
Hangzhou/HZ481/2020	other	2020-01-25
Hangzhou/HZ638/2020	other	2020-01-25
Guangdong/GDSZ202008-P0020/2020	other	2020-02-05
Hangzhou/HZ477/2020	other	2020-01-24
USA/CA-CDPH-UC21/2020	other	2020-03-03
USA/CA-SCCPHD-UC14/2020	other	2020-02-29
USA/CA-SCCPHD-UC16/2020	other	2020-03-04
USA/CA-CDPH-UC2/2020	other	2020-02-27
USA/CA-CDPH-UC3/2020	other	2020-02-27
USA/CA-CDPH-UC4/2020	other	2020-02-27
USA/CA9/2020	other	2020-02-23
Jiangsu/IVDC-JS-001/2020	other	2020-01-19
