NIS,popGreenArea,propUrbanArea
13029,0,0.394967817437098
44084,0,0.183214320649516
12041,0,0.210259301014656
51067,0,0.110220440881764
51068,0,0.0809346427362005
72018,0,0.145259656255775
44021,0,0.209599564892243
62038,0,0.427340608845491
44085,0,0.398740310077519
72042,0,0.168952926083095
72043,0,0.201850548124309
12026,0,0.610432852386238
31040,0,0.287207452851625
42004,0,0.472542372881356
37011,0,0.168522642910171
56005,0,0.0771516291967911
24001,0,0.459842519685039
23039,0,0.295238095238095
44043,0,0.293546148507981
32030,0,0.0126232741617357
71016,0,0.357912270960577
24048,0,0.831036983321247
73107,0,0.298760053619303
23096,0,0.321606475716065
23050,0,0.490750256937307
24014,0,0.486166007905138
36015,0,0.521032258064516
24033,0,0.406157739350485
23060,0,0.384705195563339
83040,0,0.0572343029276099
83049,0,0.0532459016393443
82003,0,0.0584544253632761
82005,0,0.0543352601156069
84068,0,0.0539744847890088
82038,0,0.0170789682190334
37002,0,0.193156235929761
37007,0,0.178224937118218
24008,0,0.192051213656975
37010,0,0.141329258976318
33040,0,0.0862521891418564
24135,0,0.421913327882257
23081,0,0.317884405670665
41082,0,0.269401878398418
73042,0,0.186565170940171
33021,0,0.0636733281425729
23002,0,0.311958811139714
24062,2988.94117647059,0.413919975471409
36012,0,0.158562938951918
23105,0,0.589201877934272
24028,0,0.259217877094972
84016,0,0.0292179891148668
71045,0,0.222774033345158
23044,0,0.411940298507463
34043,0,0.131235610130468
62119,0,0.199956625460854
57081,1825.52631578947,0.278443113772455
61081,0,0.119275825346113
52010,0,0.199379363847944
92097,0,0.131821244105098
61024,0,0.136912751677852
61012,0,0.0864247311827957
53065,760.28,0.67184265010352
52018,0,0.532088681446908
52012,0,0.60174717368962
83012,0,0.0755615234375
92048,0,0.173271173271173
53020,0,0.226287262872629
91064,0,0.0470449371891072
63001,0,0.112355212355212
53084,0,0.115809458060062
53083,0,0.0515947467166979
63088,0,0.318863456985004
25112,0,0.54695652173913
62079,0,0.585810162991371
25050,13.4733944954128,0.332465277777778
51069,0,0.397111913357401
25091,388.931034482759,0.617529880478088
92087,0,0.236555360281195
52025,0,0.371405094494659
56078,0,0.141727915684371
91141,0,0.147759771210677
63067,0,0.0570961590847181
91005,0,0.182503037667072
82032,252.064516129032,0.0437438764336349
56022,0,0.0651999541652343
83013,0,0.0504461629982153
93088,0,0.123230403800475
83028,0,0.0779367469879518
93022,0,0.0639369671919401
61019,0,0.065290502145425
53028,0,0.175465838509317
83055,0,0.0507118362257092
11044,0,0.307971014492754
35013,1459.0612244898,0.285714285714286
72021,0,0.114564239293451
44083,0,0.161871363672591
24055,0,0.439431913116124
34041,0,0.428776462145676
25120,0,0.192328767123288
73083,0,0.44669687574529
57096,0,0.77681660899654
64008,0,0.223515715948778
63004,0,0.0287596401028278
64015,0,0.191669094086805
61003,0,0.352601156069364
61079,0,0.158254918733961
53082,10405.5,0.648881239242685
91030,0,0.0836072482090181
21004,376.244306418219,0.211180124223602
12021,0,0.21669698807358
63061,0,0.0643415906127771
11022,311.583333333333,0.233093272439838
13004,0,0.25429061784897
13008,0,0.225452327708884
37018,0,0.138485080336649
42003,0,0.329606625258799
71066,0,0.567242071457246
45068,0,0.132038245560783
21010,1419.89189189189,0.625461254612546
34042,0,0.26241610738255
73022,0,0.123700835541064
73028,0,0.179310344827586
64076,0,0.220898754737412
55085,0,0.104807405195581
52015,894.257142857143,0.310452793834297
56001,0,0.897771952817824
63045,0,0.0654116145500957
85026,0,0.0809883321894303
11009,0,0.281808239154211
11052,536.041666666667,0.471428571428571
44013,0,0.286398197690791
41002,588.061224489796,0.467127444369521
24066,0,0.382538253825383
45064,0,0.346049046321526
25110,88.4198250728863,0.556696619597775
23009,0,0.203020134228188
62003,0,0.3
57027,0,0.301318267419962
25018,0,0.335714285714286
25123,0,0.238155668358714
64021,0,0.285714285714286
63020,0,0.673602080624187
61031,0,0.209394356503785
91120,0,0.0486559543474996
56051,0,0.10806916426513
11025,0,0.478976234003656
13040,0,0.254076685764654
13011,0,0.284840818047649
11030,0,0.73209549071618
44040,0,0.277746158224246
24038,0,0.479813664596273
24009,0,0.162186650558744
62108,0,0.137108521485798
25105,0,0.248913043478261
57094,0,0.191595705294335
63035,0,0.31434639891871
63089,0,0.30218196788802
25122,0,0.281814532316339
25121,0,0.474354310658421
62063,1715.88695652174,0.461731943945383
64023,0,0.180111265646732
25023,0,0.271416083916084
62093,1102.86363636364,1.02508960573477
92035,0,0.153112033195021
61063,0,0.142252979623222
63079,0,0.45441133077604
25072,0,0.153095684803002
62120,0,0.60048231511254
61068,0,0.169833045480714
92138,0,0.151000714796283
53046,0,0.0906324712019126
63058,0,0.247726445980356
92142,0,0.233810967208597
63038,0,0.0977808599167822
25107,0,0.240226797970755
62032,0,0.282500653936699
55004,0,0.0796417096679973
63046,0,0.149609375
25031,0,0.229811169144235
23045,0,0.371415968239965
24007,0,0.757796257796258
37020,0,0.234654731457801
63080,0,0.0525895505361624
57064,746.04347826087,0.319318786588611
63076,0,0.08558888076079
62121,0,0.424546322827125
57093,0,0.143510715145678
52055,0,0.171035263058646
53044,0,0.200650344299923
55035,0,0.114856918855351
52021,0,0.355973813420622
92003,0,0.336377189713008
62009,0,0.106996904024768
58001,0,0.533278042712005
63072,0,0.217626471524022
51009,0,0.193939393939394
92140,0,0.413030116779348
42025,0,0.45002145002145
24109,0,0.521406038756197
36006,0,0.175492341356674
42011,0,0.707006369426752
32006,0,0.111111111111111
36019,0,0.161910308677927
63049,0,0.12410135533294
53014,0,0.37929366231253
83044,0,0.0521618710570857
81004,0,0.133003990119704
11023,133.582089552239,0.509888220120378
43007,0,0.206230802983765
44012,0,0.256768189509306
34013,0,0.50328330206379
73109,0,0.072289156626506
25043,0,0.122335126519227
62022,0,0.61184792219275
92137,0,0.450342465753425
46020,0,0.148199721503879
71020,0,0.211003627569528
23052,0,0.152823195988664
23025,0,0.312088490913879
44081,0,0.198789780367548
71067,0,0.232579603137979
44052,0,0.248110502997133
23038,0,0.456289978678038
33041,0,0.045299727520436
24043,0,0.213564890870688
44020,0,0.271891096394408
71011,0,0.51683748169839
37017,0,0.145743874715837
33011,0,0.139884183858125
33037,0,0.125040335592126
24054,0,0.314542728635682
23102,0,0.598870056497175
41081,0,0.373056994818653
63073,0,0.0458886894075404
61048,0,0.0566938531927591
63075,0,0.0295735900962861
53039,0,0.147388059701493
92054,0,0.158065013095055
52022,0,0.611280487804878
52074,0,0.245311327831958
58003,0,0.0956669498725573
53068,0,0.275988960441582
92006,0,0.112525863441031
92101,0,0.279354094579008
63086,0,0.0282976493487049
91059,0,0.0743630379129587
58002,0,0.158490155553138
52048,0,0.427968655816757
56086,0,0.397450318710161
31022,0,0.179331716518459
13016,0,0.212259194395797
24094,0,0.577631578947368
34023,0,0.635514018691589
31003,0,0.218852844381758
42023,0,0.416581371545548
44064,0,0.627450980392157
71022,2237.02857142857,0.428807947019868
73006,0,0.286924162710124
23103,222.78125,0.78125
33016,0,0.181818181818182
63048,0,0.353145121347202
55040,0,0.2594694282877
52075,0,0.117363939281748
58004,0,0.510883482714469
93056,0,0.0752852322031175
11055,0,0.392284569138277
11013,787.964285714286,0.823802163833076
42026,0,0.268405553218342
41063,0,0.292198581560284
24133,0,0.176247288503254
25015,0,0.82488986784141
55050,0,0.238794129313764
92045,0,0.159420289855072
63087,0,0.0547729065704948
81015,0,0.0796444444444444
11039,0,0.725787631271879
46014,0,0.666282642089094
12040,0,0.257907542579075
44048,0,0.230476848652384
34009,0,0.476224272533712
25048,0,0.196669750231267
25044,0,0.130662557781202
57003,0,0.178370259106271
62015,0,0.35601118359739
64075,0,0.226153846153846
64065,0,0.306285714285714
51012,0,0.162983425414365
62096,0,0.64291277258567
25117,0,0.263843648208469
63057,0,0.318872017353579
51014,0,0.148041775456919
61010,0,0.207609206200094
62122,0,0.281282316442606
61080,0,0.174670633234169
61072,0,0.42369962108164
51008,0,0.167954911433172
61028,0,0.158506035071738
57072,0,0.176695842450766
92141,0,0.168888888888889
62100,0,0.330647257603327
61043,0,0.247080979284369
53070,0,0.322707423580786
63013,0,0.0860783516334553
92094,2517.70454545455,0.475020542317173
55086,0,0.592644978783593
62026,0,0.162734713529129
53053,1804.01886792453,0.436409238164908
61039,0,0.258454106280193
56049,0,0.0449291876933095
84035,0,0.0561985310482973
37015,0,0.146031104827308
23088,0,0.190614289480622
24086,0,0.319717786854809
51004,0,0.151987417786674
92114,0,0.2828
56044,0,0.146318732525629
91015,0,0.0286063255335562
38025,0,0.0556145473851872
11005,0,0.481658692185008
42028,0,0.255606860158311
72041,0,0.216052880075543
72004,0,0.206127506195089
71057,0,0.165711395819285
12025,3208,0.369015509103169
32011,0,0.211822660098522
71070,0,0.499373590578802
24020,923,0.165608397045484
12005,0,0.322507307567392
71002,0,0.160229811682094
34040,0,0.509494517250602
45065,0,0.293004115226337
41011,0,0.741898148148148
45035,0,0.238938053097345
36010,0,0.404302670623145
23086,0,0.634220532319392
73040,0,0.282778462803124
21006,491.329411764706,0.589178356713427
71053,0,0.271644357116542
24011,0,0.160626206304954
73098,0,0.355442176870748
24104,423.056603773585,0.23732976110739
23099,245.178571428571,0.490174672489083
45062,0,0.164567590260285
23097,0,0.41467481934408
73009,0,0.194117647058824
45059,0,0.357021034678795
45063,0,0.228167808219178
33039,0,0.0315142198308993
24045,0,0.32527693856999
57097,0,0.0668139149641082
23024,0,0.32805698456668
24041,0,0.0914132721361637
23062,127.653266331658,0.351173020527859
25037,0,0.289552930275654
23064,0,0.0814554475914823
51019,0,0.237517831669044
23023,0,0.351431391905232
23100,0,0.452830188679245
57095,0,0.158890290037831
