# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Apr 07 10:24:00 CEST 2020 [seed=1586247839042]
# -overwrite Nextstrain_070420_2.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Belgium.other	location.branchRates	location.treeLikelihood
455000	-611.2885508317437	-0.1535954374360852	-611.1349553943076	1.0	1.0	0.1535954374360852	0.0	-611.1349553943076
456000	-611.2269288686723	-0.09197347436473463	-611.1349553943076	1.0	1.0	0.09197347436473463	0.0	-611.1349553943076
457000	-611.7571414969909	-0.622186102683415	-611.1349553943076	1.0	1.0	0.622186102683415	0.0	-611.1349553943076
458000	-611.5459888566414	-0.4110334623342201	-611.1349553943072	1.0	1.0	0.4110334623342201	0.0	-611.1349553943072
459000	-614.3547399070104	-3.219784512703237	-611.1349553943072	1.0	1.0	3.219784512703237	0.0	-611.1349553943072
460000	-611.4582505012916	-0.3232951069843807	-611.1349553943072	1.0	1.0	0.3232951069843807	0.0	-611.1349553943072
461000	-613.527583432084	-2.392628037776807	-611.1349553943072	1.0	1.0	2.392628037776807	0.0	-611.1349553943072
462000	-611.3075250467216	-0.17256965241435007	-611.1349553943072	1.0	1.0	0.17256965241435007	0.0	-611.1349553943072
463000	-611.850949620908	-0.7159942266004059	-611.1349553943076	1.0	1.0	0.7159942266004059	0.0	-611.1349553943076
464000	-614.9216091978676	-3.786653803560442	-611.1349553943072	1.0	1.0	3.786653803560442	0.0	-611.1349553943072
465000	-611.5253083455702	-0.3903529512626524	-611.1349553943076	1.0	1.0	0.3903529512626524	0.0	-611.1349553943076
466000	-612.4271139536423	-1.2921585593350802	-611.1349553943072	1.0	1.0	1.2921585593350802	0.0	-611.1349553943072
467000	-611.3197355653301	-0.18478017102257235	-611.1349553943076	1.0	1.0	0.18478017102257235	0.0	-611.1349553943076
468000	-611.5528959733231	-0.417940579015553	-611.1349553943076	1.0	1.0	0.417940579015553	0.0	-611.1349553943076
469000	-611.3251991778826	-0.19024378357544855	-611.1349553943072	1.0	1.0	0.19024378357544855	0.0	-611.1349553943072
470000	-611.6960380385315	-0.5610826442239254	-611.1349553943076	1.0	1.0	0.5610826442239254	0.0	-611.1349553943076
471000	-613.0727823367297	-1.9378269424225076	-611.1349553943072	1.0	1.0	1.9378269424225076	0.0	-611.1349553943072
472000	-612.7647580596512	-1.6298026653436093	-611.1349553943076	1.0	1.0	1.6298026653436093	0.0	-611.1349553943076
473000	-613.6045494380958	-2.469594043788548	-611.1349553943072	1.0	1.0	2.469594043788548	0.0	-611.1349553943072
474000	-611.4045672450468	-0.26961185073957666	-611.1349553943072	1.0	1.0	0.26961185073957666	0.0	-611.1349553943072
475000	-612.9712460100562	-1.8362906157486973	-611.1349553943076	1.0	1.0	1.8362906157486973	0.0	-611.1349553943076
476000	-616.2819658076853	-5.147010413377797	-611.1349553943076	1.0	1.0	5.147010413377797	0.0	-611.1349553943076
477000	-611.3723071964416	-0.23735180213409907	-611.1349553943076	1.0	1.0	0.23735180213409907	0.0	-611.1349553943076
478000	-611.421160543773	-0.2862051494654789	-611.1349553943076	1.0	1.0	0.2862051494654789	0.0	-611.1349553943076
479000	-611.7596488960788	-0.6246935017713123	-611.1349553943076	1.0	1.0	0.6246935017713123	0.0	-611.1349553943076
480000	-611.6268985578316	-0.49194316352444123	-611.1349553943072	1.0	1.0	0.49194316352444123	0.0	-611.1349553943072
481000	-612.2363446595855	-1.1013892652783124	-611.1349553943072	1.0	1.0	1.1013892652783124	0.0	-611.1349553943072
482000	-611.6910537191035	-0.5560983247958821	-611.1349553943076	1.0	1.0	0.5560983247958821	0.0	-611.1349553943076
483000	-613.8107736917631	-2.675818297455528	-611.1349553943076	1.0	1.0	2.675818297455528	0.0	-611.1349553943076
484000	-611.2465788216825	-0.11162342737531057	-611.1349553943072	1.0	1.0	0.11162342737531057	0.0	-611.1349553943072
485000	-611.6115775563084	-0.47662216200116875	-611.1349553943072	1.0	1.0	0.47662216200116875	0.0	-611.1349553943072
486000	-614.5984323069376	-3.4634769126304414	-611.1349553943072	1.0	1.0	3.4634769126304414	0.0	-611.1349553943072
487000	-611.1760167551654	-0.041061360858198115	-611.1349553943072	1.0	1.0	0.041061360858198115	0.0	-611.1349553943072
488000	-612.1753023095976	-1.0403469152903826	-611.1349553943072	1.0	1.0	1.0403469152903826	0.0	-611.1349553943072
489000	-611.5689913299	-0.43403593559275	-611.1349553943072	1.0	1.0	0.43403593559275	0.0	-611.1349553943072
490000	-611.6183797466751	-0.48342435236796233	-611.1349553943072	1.0	1.0	0.48342435236796233	0.0	-611.1349553943072
491000	-611.4133411639584	-0.2783857696509062	-611.1349553943076	1.0	1.0	0.2783857696509062	0.0	-611.1349553943076
492000	-611.6872638995668	-0.5523085052592004	-611.1349553943076	1.0	1.0	0.5523085052592004	0.0	-611.1349553943076
493000	-611.3963795835502	-0.26142418924308675	-611.1349553943072	1.0	1.0	0.26142418924308675	0.0	-611.1349553943072
494000	-612.0983641784215	-0.9634087841143834	-611.1349553943072	1.0	1.0	0.9634087841143834	0.0	-611.1349553943072
495000	-611.7751084015504	-0.6401530072431331	-611.1349553943072	1.0	1.0	0.6401530072431331	0.0	-611.1349553943072
496000	-612.5389500030177	-1.403994608710474	-611.1349553943072	1.0	1.0	1.403994608710474	0.0	-611.1349553943072
497000	-612.2331862626436	-1.0982308683359976	-611.1349553943076	1.0	1.0	1.0982308683359976	0.0	-611.1349553943076
498000	-612.5824266984765	-1.447471304169278	-611.1349553943072	1.0	1.0	1.447471304169278	0.0	-611.1349553943072
499000	-612.1694320408267	-1.0344766465194524	-611.1349553943072	1.0	1.0	1.0344766465194524	0.0	-611.1349553943072
500000	-612.0259581762413	-0.8910027819337525	-611.1349553943076	1.0	1.0	0.8910027819337525	0.0	-611.1349553943076
501000	-611.4795464574004	-0.344591063093186	-611.1349553943072	1.0	1.0	0.344591063093186	0.0	-611.1349553943072
502000	-611.5446463018403	-0.40969090753306714	-611.1349553943072	1.0	1.0	0.40969090753306714	0.0	-611.1349553943072
503000	-613.6994237415603	-2.5644683472530305	-611.1349553943072	1.0	1.0	2.5644683472530305	0.0	-611.1349553943072
504000	-611.3925179087422	-0.2575625144346639	-611.1349553943076	1.0	1.0	0.2575625144346639	0.0	-611.1349553943076
505000	-611.5169721725655	-0.3820167782579646	-611.1349553943076	1.0	1.0	0.3820167782579646	0.0	-611.1349553943076
506000	-611.2861259132117	-0.15117051890440755	-611.1349553943072	1.0	1.0	0.15117051890440755	0.0	-611.1349553943072
507000	-611.5510078201631	-0.4160524258555285	-611.1349553943076	1.0	1.0	0.4160524258555285	0.0	-611.1349553943076
508000	-613.1374071541156	-2.002451759808437	-611.1349553943072	1.0	1.0	2.002451759808437	0.0	-611.1349553943072
509000	-611.6890395506117	-0.5540841563045311	-611.1349553943072	1.0	1.0	0.5540841563045311	0.0	-611.1349553943072
510000	-611.1453500513254	-0.010394657018186959	-611.1349553943072	1.0	1.0	0.010394657018186959	0.0	-611.1349553943072
511000	-612.0392020434955	-0.9042466491879677	-611.1349553943076	1.0	1.0	0.9042466491879677	0.0	-611.1349553943076
512000	-611.8055899794407	-0.6706345851334395	-611.1349553943072	1.0	1.0	0.6706345851334395	0.0	-611.1349553943072
513000	-612.0279360294379	-0.8929806351307465	-611.1349553943072	1.0	1.0	0.8929806351307465	0.0	-611.1349553943072
514000	-611.4835511760322	-0.3485957817246491	-611.1349553943076	1.0	1.0	0.3485957817246491	0.0	-611.1349553943076
515000	-611.3477555570772	-0.21280016276970276	-611.1349553943076	1.0	1.0	0.21280016276970276	0.0	-611.1349553943076
516000	-611.25703174375	-0.12207634944246498	-611.1349553943076	1.0	1.0	0.12207634944246498	0.0	-611.1349553943076
517000	-611.3734861837552	-0.2385307894476617	-611.1349553943076	1.0	1.0	0.2385307894476617	0.0	-611.1349553943076
518000	-611.3351732238592	-0.20021782955168585	-611.1349553943076	1.0	1.0	0.20021782955168585	0.0	-611.1349553943076
519000	-611.9524665628098	-0.8175111685026016	-611.1349553943072	1.0	1.0	0.8175111685026016	0.0	-611.1349553943072
520000	-612.406317638302	-1.2713622439947758	-611.1349553943072	1.0	1.0	1.2713622439947758	0.0	-611.1349553943072
521000	-611.1683488718041	-0.03339347749663202	-611.1349553943076	1.0	1.0	0.03339347749663202	0.0	-611.1349553943076
522000	-613.352655171391	-2.2176997770837694	-611.1349553943072	1.0	1.0	2.2176997770837694	0.0	-611.1349553943072
523000	-611.6784096174945	-0.5434542231872321	-611.1349553943072	1.0	1.0	0.5434542231872321	0.0	-611.1349553943072
524000	-612.3157175308028	-1.1807621364955923	-611.1349553943072	1.0	1.0	1.1807621364955923	0.0	-611.1349553943072
525000	-611.237929564506	-0.10297417019876477	-611.1349553943072	1.0	1.0	0.10297417019876477	0.0	-611.1349553943072
526000	-612.2890667166744	-1.1541113223671928	-611.1349553943072	1.0	1.0	1.1541113223671928	0.0	-611.1349553943072
527000	-611.2090666043242	-0.07411121001703398	-611.1349553943072	1.0	1.0	0.07411121001703398	0.0	-611.1349553943072
528000	-611.5199438038154	-0.38498840950814045	-611.1349553943072	1.0	1.0	0.38498840950814045	0.0	-611.1349553943072
529000	-611.1539531117419	-0.01899771743435963	-611.1349553943076	1.0	1.0	0.01899771743435963	0.0	-611.1349553943076
530000	-614.4224048232326	-3.2874494289250547	-611.1349553943076	1.0	1.0	3.2874494289250547	0.0	-611.1349553943076
531000	-611.2878058201617	-0.15285042585450606	-611.1349553943072	1.0	1.0	0.15285042585450606	0.0	-611.1349553943072
532000	-611.2381444419243	-0.1031890476170766	-611.1349553943072	1.0	1.0	0.1031890476170766	0.0	-611.1349553943072
533000	-614.9826262671311	-3.847670872823566	-611.1349553943076	1.0	1.0	3.847670872823566	0.0	-611.1349553943076
534000	-612.3156114422218	-1.180656047914175	-611.1349553943076	1.0	1.0	1.180656047914175	0.0	-611.1349553943076
535000	-612.1194440345938	-0.9844886402862595	-611.1349553943076	1.0	1.0	0.9844886402862595	0.0	-611.1349553943076
536000	-611.8696638186196	-0.7347084243120927	-611.1349553943076	1.0	1.0	0.7347084243120927	0.0	-611.1349553943076
537000	-611.6314679199749	-0.49651252566730386	-611.1349553943076	1.0	1.0	0.49651252566730386	0.0	-611.1349553943076
538000	-612.9666417811094	-1.8316863868018447	-611.1349553943076	1.0	1.0	1.8316863868018447	0.0	-611.1349553943076
539000	-611.1934228843996	-0.05846749009210228	-611.1349553943076	1.0	1.0	0.05846749009210228	0.0	-611.1349553943076
540000	-612.3053627607853	-1.170407366478129	-611.1349553943072	1.0	1.0	1.170407366478129	0.0	-611.1349553943072
541000	-613.2944165804885	-2.159461186180955	-611.1349553943076	1.0	1.0	2.159461186180955	0.0	-611.1349553943076
542000	-611.5763683877077	-0.441412993400482	-611.1349553943072	1.0	1.0	0.441412993400482	0.0	-611.1349553943072
543000	-611.6198445875193	-0.4848891932117721	-611.1349553943076	1.0	1.0	0.4848891932117721	0.0	-611.1349553943076
544000	-611.9509106360156	-0.8159552417083287	-611.1349553943072	1.0	1.0	0.8159552417083287	0.0	-611.1349553943072
545000	-611.6559308982372	-0.5209755039300121	-611.1349553943072	1.0	1.0	0.5209755039300121	0.0	-611.1349553943072
546000	-611.4054478301897	-0.2704924358821164	-611.1349553943076	1.0	1.0	0.2704924358821164	0.0	-611.1349553943076
547000	-612.137617659177	-1.002662264869763	-611.1349553943072	1.0	1.0	1.002662264869763	0.0	-611.1349553943072
548000	-611.6387012991937	-0.50374590488651	-611.1349553943072	1.0	1.0	0.50374590488651	0.0	-611.1349553943072
549000	-611.1446430276485	-0.009687633341253842	-611.1349553943072	1.0	1.0	0.009687633341253842	0.0	-611.1349553943072
550000	-614.0899989764603	-2.955043582152675	-611.1349553943076	1.0	1.0	2.955043582152675	0.0	-611.1349553943076
551000	-613.0184161424396	-1.8834607481324137	-611.1349553943072	1.0	1.0	1.8834607481324137	0.0	-611.1349553943072
552000	-611.7568452656827	-0.6218898713754974	-611.1349553943072	1.0	1.0	0.6218898713754974	0.0	-611.1349553943072
553000	-611.4170130649222	-0.2820576706149657	-611.1349553943072	1.0	1.0	0.2820576706149657	0.0	-611.1349553943072
554000	-612.0699225347201	-0.9349671404129377	-611.1349553943072	1.0	1.0	0.9349671404129377	0.0	-611.1349553943072
555000	-611.7348674140181	-0.599912019710615	-611.1349553943076	1.0	1.0	0.599912019710615	0.0	-611.1349553943076
556000	-611.2118984155561	-0.07694302124885384	-611.1349553943072	1.0	1.0	0.07694302124885384	0.0	-611.1349553943072
557000	-611.7877489423216	-0.6527935480143798	-611.1349553943072	1.0	1.0	0.6527935480143798	0.0	-611.1349553943072
558000	-613.1925659861665	-2.0576105918589356	-611.1349553943076	1.0	1.0	2.0576105918589356	0.0	-611.1349553943076
559000	-612.4530238113498	-1.318068417042276	-611.1349553943076	1.0	1.0	1.318068417042276	0.0	-611.1349553943076
560000	-611.1910102293957	-0.05605483508814693	-611.1349553943076	1.0	1.0	0.05605483508814693	0.0	-611.1349553943076
561000	-611.6364135186423	-0.5014581243347481	-611.1349553943076	1.0	1.0	0.5014581243347481	0.0	-611.1349553943076
562000	-611.6595171224878	-0.5245617281806788	-611.1349553943072	1.0	1.0	0.5245617281806788	0.0	-611.1349553943072
563000	-611.3843181893961	-0.2493627950889321	-611.1349553943072	1.0	1.0	0.2493627950889321	0.0	-611.1349553943072
564000	-611.5480071700853	-0.4130517757776762	-611.1349553943076	1.0	1.0	0.4130517757776762	0.0	-611.1349553943076
565000	-611.2653543871246	-0.13039899281707032	-611.1349553943076	1.0	1.0	0.13039899281707032	0.0	-611.1349553943076
566000	-611.4010440003619	-0.266088606054683	-611.1349553943072	1.0	1.0	0.266088606054683	0.0	-611.1349553943072
567000	-611.2043132815729	-0.06935788726541371	-611.1349553943076	1.0	1.0	0.06935788726541371	0.0	-611.1349553943076
568000	-612.2603716341368	-1.125416239829626	-611.1349553943072	1.0	1.0	1.125416239829626	0.0	-611.1349553943072
569000	-611.530554561022	-0.39559916671475975	-611.1349553943072	1.0	1.0	0.39559916671475975	0.0	-611.1349553943072
570000	-612.1950215092141	-1.060066114906618	-611.1349553943076	1.0	1.0	1.060066114906618	0.0	-611.1349553943076
571000	-612.4065430781517	-1.271587683844435	-611.1349553943072	1.0	1.0	1.271587683844435	0.0	-611.1349553943072
572000	-611.1914699713585	-0.05651457705125659	-611.1349553943072	1.0	1.0	0.05651457705125659	0.0	-611.1349553943072
573000	-611.3999217704708	-0.26496637616352825	-611.1349553943072	1.0	1.0	0.26496637616352825	0.0	-611.1349553943072
574000	-611.624164919652	-0.48920952534476586	-611.1349553943072	1.0	1.0	0.48920952534476586	0.0	-611.1349553943072
575000	-611.579041445962	-0.44408605165449444	-611.1349553943076	1.0	1.0	0.44408605165449444	0.0	-611.1349553943076
576000	-611.4123515729265	-0.2773961786192005	-611.1349553943072	1.0	1.0	0.2773961786192005	0.0	-611.1349553943072
577000	-612.1613583606355	-1.0264029663279757	-611.1349553943076	1.0	1.0	1.0264029663279757	0.0	-611.1349553943076
578000	-611.2558311385282	-0.12087574422094902	-611.1349553943072	1.0	1.0	0.12087574422094902	0.0	-611.1349553943072
579000	-611.2106501033454	-0.07569470903791274	-611.1349553943076	1.0	1.0	0.07569470903791274	0.0	-611.1349553943076
580000	-611.2403031558683	-0.10534776156106432	-611.1349553943072	1.0	1.0	0.10534776156106432	0.0	-611.1349553943072
581000	-611.1447349908332	-0.009779596525614939	-611.1349553943076	1.0	1.0	0.009779596525614939	0.0	-611.1349553943076
582000	-611.3325388303205	-0.19758343601295528	-611.1349553943076	1.0	1.0	0.19758343601295528	0.0	-611.1349553943076
583000	-614.8823357818754	-3.747380387568214	-611.1349553943072	1.0	1.0	3.747380387568214	0.0	-611.1349553943072
584000	-611.6473529130234	-0.5123975187161809	-611.1349553943072	1.0	1.0	0.5123975187161809	0.0	-611.1349553943072
585000	-613.0175779759788	-1.8826225816715898	-611.1349553943072	1.0	1.0	1.8826225816715898	0.0	-611.1349553943072
586000	-611.457093315025	-0.3221379207177759	-611.1349553943072	1.0	1.0	0.3221379207177759	0.0	-611.1349553943072
587000	-611.178200462714	-0.04324506840678186	-611.1349553943072	1.0	1.0	0.04324506840678186	0.0	-611.1349553943072
588000	-612.0478542412076	-0.9128988469004112	-611.1349553943072	1.0	1.0	0.9128988469004112	0.0	-611.1349553943072
589000	-611.3917239323171	-0.25676853800989435	-611.1349553943072	1.0	1.0	0.25676853800989435	0.0	-611.1349553943072
590000	-611.4833762549085	-0.348420860600947	-611.1349553943076	1.0	1.0	0.348420860600947	0.0	-611.1349553943076
591000	-612.2909297306901	-1.1559743363829038	-611.1349553943072	1.0	1.0	1.1559743363829038	0.0	-611.1349553943072
592000	-614.5189806942303	-3.384025299922731	-611.1349553943076	1.0	1.0	3.384025299922731	0.0	-611.1349553943076
593000	-611.6379172880366	-0.5029618937291169	-611.1349553943076	1.0	1.0	0.5029618937291169	0.0	-611.1349553943076
594000	-613.2834739843703	-2.148518590062712	-611.1349553943076	1.0	1.0	2.148518590062712	0.0	-611.1349553943076
595000	-611.7399451181176	-0.604989723810057	-611.1349553943076	1.0	1.0	0.604989723810057	0.0	-611.1349553943076
596000	-611.5727538533778	-0.43779845907060255	-611.1349553943072	1.0	1.0	0.43779845907060255	0.0	-611.1349553943072
597000	-612.3527763718993	-1.217820977591687	-611.1349553943076	1.0	1.0	1.217820977591687	0.0	-611.1349553943076
598000	-611.4100101017926	-0.27505470748545746	-611.1349553943072	1.0	1.0	0.27505470748545746	0.0	-611.1349553943072
599000	-613.4968860782749	-2.3619306839676852	-611.1349553943072	1.0	1.0	2.3619306839676852	0.0	-611.1349553943072
600000	-612.734357592631	-1.599402198323394	-611.1349553943076	1.0	1.0	1.599402198323394	0.0	-611.1349553943076
601000	-612.6259917854615	-1.4910363911542779	-611.1349553943072	1.0	1.0	1.4910363911542779	0.0	-611.1349553943072
602000	-611.4434132405561	-0.3084578462485541	-611.1349553943076	1.0	1.0	0.3084578462485541	0.0	-611.1349553943076
603000	-611.6017664341837	-0.4668110398764871	-611.1349553943072	1.0	1.0	0.4668110398764871	0.0	-611.1349553943072
604000	-612.213394034158	-1.0784386398507375	-611.1349553943072	1.0	1.0	1.0784386398507375	0.0	-611.1349553943072
605000	-612.3638716121113	-1.2289162178040929	-611.1349553943072	1.0	1.0	1.2289162178040929	0.0	-611.1349553943072
606000	-611.5272740094688	-0.39231861516123284	-611.1349553943076	1.0	1.0	0.39231861516123284	0.0	-611.1349553943076
607000	-612.1355577487982	-1.000602354490668	-611.1349553943076	1.0	1.0	1.000602354490668	0.0	-611.1349553943076
608000	-611.17437257531	-0.039417181002795	-611.1349553943072	1.0	1.0	0.039417181002795	0.0	-611.1349553943072
609000	-611.6342579772958	-0.49930258298851754	-611.1349553943072	1.0	1.0	0.49930258298851754	0.0	-611.1349553943072
610000	-612.0309008659491	-0.8959454716419102	-611.1349553943072	1.0	1.0	0.8959454716419102	0.0	-611.1349553943072
611000	-613.2908175624837	-2.1558621681761445	-611.1349553943076	1.0	1.0	2.1558621681761445	0.0	-611.1349553943076
612000	-612.6119790361031	-1.477023641795936	-611.1349553943072	1.0	1.0	1.477023641795936	0.0	-611.1349553943072
613000	-611.8672197981133	-0.732264403806118	-611.1349553943072	1.0	1.0	0.732264403806118	0.0	-611.1349553943072
614000	-611.9575934108425	-0.8226380165348862	-611.1349553943076	1.0	1.0	0.8226380165348862	0.0	-611.1349553943076
615000	-611.1871279640528	-0.052172569745310905	-611.1349553943076	1.0	1.0	0.052172569745310905	0.0	-611.1349553943076
616000	-611.3024305978635	-0.1674752035562044	-611.1349553943072	1.0	1.0	0.1674752035562044	0.0	-611.1349553943072
617000	-611.6125156441743	-0.47756024986716533	-611.1349553943072	1.0	1.0	0.47756024986716533	0.0	-611.1349553943072
618000	-611.8134430998712	-0.6784877055639523	-611.1349553943072	1.0	1.0	0.6784877055639523	0.0	-611.1349553943072
619000	-611.8814445402787	-0.7464891459714932	-611.1349553943072	1.0	1.0	0.7464891459714932	0.0	-611.1349553943072
620000	-611.8915783584977	-0.7566229641904441	-611.1349553943072	1.0	1.0	0.7566229641904441	0.0	-611.1349553943072
621000	-611.3471123435519	-0.21215694924438294	-611.1349553943076	1.0	1.0	0.21215694924438294	0.0	-611.1349553943076
622000	-612.3096239209378	-1.174668526630677	-611.1349553943072	1.0	1.0	1.174668526630677	0.0	-611.1349553943072
623000	-611.570591060752	-0.43563566644478596	-611.1349553943072	1.0	1.0	0.43563566644478596	0.0	-611.1349553943072
624000	-612.3865751447347	-1.251619750427198	-611.1349553943076	1.0	1.0	1.251619750427198	0.0	-611.1349553943076
625000	-611.9214159050256	-0.7864605107183166	-611.1349553943072	1.0	1.0	0.7864605107183166	0.0	-611.1349553943072
626000	-612.609184286373	-1.474228892065705	-611.1349553943072	1.0	1.0	1.474228892065705	0.0	-611.1349553943072
627000	-611.312926146093	-0.1779707517853958	-611.1349553943076	1.0	1.0	0.1779707517853958	0.0	-611.1349553943076
628000	-611.295672932284	-0.16071753797644625	-611.1349553943076	1.0	1.0	0.16071753797644625	0.0	-611.1349553943076
629000	-612.1363301298501	-1.0013747355428533	-611.1349553943072	1.0	1.0	1.0013747355428533	0.0	-611.1349553943072
630000	-611.433223988464	-0.2982685941567964	-611.1349553943072	1.0	1.0	0.2982685941567964	0.0	-611.1349553943072
631000	-612.0436153278542	-0.9086599335470029	-611.1349553943072	1.0	1.0	0.9086599335470029	0.0	-611.1349553943072
632000	-612.9299625860774	-1.7950071917701906	-611.1349553943072	1.0	1.0	1.7950071917701906	0.0	-611.1349553943072
633000	-611.1515913839613	-0.016635989653731253	-611.1349553943076	1.0	1.0	0.016635989653731253	0.0	-611.1349553943076
634000	-611.1690751921124	-0.03411979780516498	-611.1349553943072	1.0	1.0	0.03411979780516498	0.0	-611.1349553943072
635000	-612.0679278246272	-0.9329724303199279	-611.1349553943072	1.0	1.0	0.9329724303199279	0.0	-611.1349553943072
636000	-611.7062648857114	-0.5713094914041891	-611.1349553943072	1.0	1.0	0.5713094914041891	0.0	-611.1349553943072
637000	-611.3749420920635	-0.23998669775596287	-611.1349553943076	1.0	1.0	0.23998669775596287	0.0	-611.1349553943076
638000	-611.940338604847	-0.8053832105397908	-611.1349553943072	1.0	1.0	0.8053832105397908	0.0	-611.1349553943072
639000	-611.5385201682312	-0.40356477392397966	-611.1349553943072	1.0	1.0	0.40356477392397966	0.0	-611.1349553943072
640000	-612.9036437453864	-1.768688351078822	-611.1349553943076	1.0	1.0	1.768688351078822	0.0	-611.1349553943076
641000	-611.8200775130142	-0.6851221187070008	-611.1349553943072	1.0	1.0	0.6851221187070008	0.0	-611.1349553943072
642000	-612.7049540651341	-1.569998670826489	-611.1349553943076	1.0	1.0	1.569998670826489	0.0	-611.1349553943076
643000	-611.5029459551732	-0.36799056086571585	-611.1349553943076	1.0	1.0	0.36799056086571585	0.0	-611.1349553943076
644000	-612.4122820302291	-1.2773266359215227	-611.1349553943076	1.0	1.0	1.2773266359215227	0.0	-611.1349553943076
645000	-611.490914203346	-0.3559588090384419	-611.1349553943076	1.0	1.0	0.3559588090384419	0.0	-611.1349553943076
646000	-611.9314027983115	-0.7964474040043441	-611.1349553943072	1.0	1.0	0.7964474040043441	0.0	-611.1349553943072
647000	-611.3366878124041	-0.20173241809690667	-611.1349553943072	1.0	1.0	0.20173241809690667	0.0	-611.1349553943072
648000	-611.3616699110745	-0.22671451676724705	-611.1349553943072	1.0	1.0	0.22671451676724705	0.0	-611.1349553943072
649000	-611.7937896196006	-0.6588342252933502	-611.1349553943072	1.0	1.0	0.6588342252933502	0.0	-611.1349553943072
650000	-611.1674820432235	-0.032526648916286295	-611.1349553943072	1.0	1.0	0.032526648916286295	0.0	-611.1349553943072
651000	-611.3983071517354	-0.26335175742778266	-611.1349553943076	1.0	1.0	0.26335175742778266	0.0	-611.1349553943076
652000	-613.7265408148367	-2.5915854205294204	-611.1349553943072	1.0	1.0	2.5915854205294204	0.0	-611.1349553943072
653000	-612.1746712958397	-1.039715901532485	-611.1349553943072	1.0	1.0	1.039715901532485	0.0	-611.1349553943072
654000	-612.4885149937594	-1.3535595994521759	-611.1349553943072	1.0	1.0	1.3535595994521759	0.0	-611.1349553943072
655000	-611.6460766887253	-0.5111212944181154	-611.1349553943072	1.0	1.0	0.5111212944181154	0.0	-611.1349553943072
656000	-611.2937238869298	-0.15876849262224565	-611.1349553943076	1.0	1.0	0.15876849262224565	0.0	-611.1349553943076
657000	-611.5277254853062	-0.3927700909986666	-611.1349553943076	1.0	1.0	0.3927700909986666	0.0	-611.1349553943076
658000	-611.2711278892592	-0.1361724949519798	-611.1349553943072	1.0	1.0	0.1361724949519798	0.0	-611.1349553943072
659000	-614.1997855740076	-3.064830179700011	-611.1349553943076	1.0	1.0	3.064830179700011	0.0	-611.1349553943076
660000	-611.2844597292599	-0.14950433495268753	-611.1349553943072	1.0	1.0	0.14950433495268753	0.0	-611.1349553943072
661000	-614.0668521381842	-2.931896743876658	-611.1349553943076	1.0	1.0	2.931896743876658	0.0	-611.1349553943076
662000	-611.1710773159552	-0.03612192164768465	-611.1349553943076	1.0	1.0	0.03612192164768465	0.0	-611.1349553943076
663000	-611.3647485677382	-0.22979317343090458	-611.1349553943072	1.0	1.0	0.22979317343090458	0.0	-611.1349553943072
664000	-612.06297373827	-0.9280183439628029	-611.1349553943072	1.0	1.0	0.9280183439628029	0.0	-611.1349553943072
665000	-611.2774180457375	-0.14246265142992426	-611.1349553943076	1.0	1.0	0.14246265142992426	0.0	-611.1349553943076
666000	-611.2626327891392	-0.1276773948316452	-611.1349553943076	1.0	1.0	0.1276773948316452	0.0	-611.1349553943076
667000	-611.3070913995194	-0.1721360052118734	-611.1349553943076	1.0	1.0	0.1721360052118734	0.0	-611.1349553943076
668000	-611.880008623414	-0.7450532291065161	-611.1349553943076	1.0	1.0	0.7450532291065161	0.0	-611.1349553943076
669000	-611.2833186403737	-0.14836324606655332	-611.1349553943072	1.0	1.0	0.14836324606655332	0.0	-611.1349553943072
670000	-611.5579888695639	-0.42303347525633356	-611.1349553943076	1.0	1.0	0.42303347525633356	0.0	-611.1349553943076
671000	-612.5877349111468	-1.4527795168392266	-611.1349553943076	1.0	1.0	1.4527795168392266	0.0	-611.1349553943076
672000	-611.2578465526412	-0.12289115833404043	-611.1349553943072	1.0	1.0	0.12289115833404043	0.0	-611.1349553943072
673000	-612.1297853515047	-0.9948299571974349	-611.1349553943072	1.0	1.0	0.9948299571974349	0.0	-611.1349553943072
674000	-612.4064804850859	-1.271525090778721	-611.1349553943072	1.0	1.0	1.271525090778721	0.0	-611.1349553943072
675000	-612.8760074711284	-1.741052076821227	-611.1349553943072	1.0	1.0	1.741052076821227	0.0	-611.1349553943072
676000	-612.2080331177389	-1.0730777234312818	-611.1349553943076	1.0	1.0	1.0730777234312818	0.0	-611.1349553943076
677000	-611.539893136954	-0.4049377426464932	-611.1349553943076	1.0	1.0	0.4049377426464932	0.0	-611.1349553943076
678000	-612.4221254107971	-1.2871700164895339	-611.1349553943076	1.0	1.0	1.2871700164895339	0.0	-611.1349553943076
679000	-612.5072915354715	-1.3723361411639736	-611.1349553943076	1.0	1.0	1.3723361411639736	0.0	-611.1349553943076
680000	-611.3635590502901	-0.22860365598249932	-611.1349553943076	1.0	1.0	0.22860365598249932	0.0	-611.1349553943076
681000	-612.2612840033813	-1.1263286090737439	-611.1349553943076	1.0	1.0	1.1263286090737439	0.0	-611.1349553943076
682000	-612.7682031458775	-1.6332477515699535	-611.1349553943076	1.0	1.0	1.6332477515699535	0.0	-611.1349553943076
683000	-612.0058909048275	-0.8709355105203023	-611.1349553943072	1.0	1.0	0.8709355105203023	0.0	-611.1349553943072
