# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Apr 21 16:48:21 CEST 2020 [seed=1587480498445]
# -beagle_gpu -beagle_double -beagle_order 1 -overwrite Nextstrain_200420_3.xml
state	joint	prior	likelihood	location.clock.rate	location.meanRate	location.rates.Belgium.other	location.rates.other.Belgium	location.indicators.Belgium.other	location.indicators.other.Belgium	location.nonZeroRates	location.branchRates	location.treeLikelihood
150000	-992.6593422869469	-83.7830772570024	-908.8762650299444	0.4514100210962956	0.4514100210962975	1.9547468190458082	6.663111275667373	1.0	1.0	2.0	0.0	-908.8762650299444
151000	-987.3689489050078	-78.71575257659138	-908.6531963284164	0.44927978326811824	0.44927978326811685	0.9009719965845004	3.009913355904049	1.0	1.0	2.0	0.0	-908.6531963284164
152000	-985.7415656505639	-62.81649530372164	-922.9250703468423	0.3711076891967591	0.3711076891967591	0.20112262380082757	1.0429154214988305	1.0	1.0	2.0	0.0	-922.9250703468423
153000	-986.1233079347329	-77.97974456143159	-908.1435633733013	0.46010775741250104	0.4601077574125021	0.19734243085640896	1.1459846305628945	1.0	1.0	2.0	0.0	-908.1435633733013
154000	-988.5373653710369	-65.26393366868086	-923.273431702356	0.3819761863211146	0.38197618632111563	0.15145409214886152	1.699136608270357	1.0	1.0	2.0	0.0	-923.273431702356
155000	-985.8444988740924	-67.3523023276207	-918.4921965464717	0.3981376898459657	0.3981376898459658	0.13486907232124876	1.0674271588280222	1.0	1.0	2.0	0.0	-918.4921965464717
156000	-985.7029284348538	-70.71027162307398	-914.9926568117799	0.41256078449231026	0.4125607844923096	0.2906702301552456	1.8279990553451122	1.0	1.0	2.0	0.0	-914.9926568117799
157000	-986.7438696054963	-79.88747814692489	-906.8563914585715	0.4595053839007386	0.45950538390074136	0.6400786009797002	2.71286604250159	1.0	1.0	2.0	0.0	-906.8563914585715
158000	-984.456918625036	-71.7000487973359	-912.7568698277001	0.42233627370307786	0.4223362737030805	0.26308627483993685	1.1908784721910957	1.0	1.0	2.0	0.0	-912.7568698277001
159000	-984.4121427841256	-66.14159426332363	-918.270548520802	0.39211592545493285	0.39211592545493335	0.16692264938623275	0.8442441965147489	1.0	1.0	2.0	0.0	-918.270548520802
160000	-985.1003500195573	-74.47522692612209	-910.6251230934351	0.4392304015854197	0.4392304015854206	0.20884966722435822	1.1616211263843021	1.0	1.0	2.0	0.0	-910.6251230934351
161000	-986.3520682678956	-71.45580563735503	-914.8962626305405	0.4111367995767015	0.4111367995767025	0.5452879691496458	2.559945001940208	1.0	1.0	2.0	0.0	-914.8962626305405
162000	-987.8420179309952	-71.37564492917716	-916.466373001818	0.4090785484174706	0.409078548417472	0.6207433259151464	2.752727789738828	1.0	1.0	2.0	0.0	-916.466373001818
163000	-989.8056801418793	-79.17630062314771	-910.6293795187315	0.4495357938756784	0.4495357938756794	0.5590430162490857	3.7690829272206408	1.0	1.0	2.0	0.0	-910.6293795187315
164000	-986.3369363106225	-76.32912011102671	-910.0078161995958	0.4430269614250936	0.44302696142509546	0.602809877564655	1.9792383381390704	1.0	1.0	2.0	0.0	-910.0078161995958
165000	-987.6000999355484	-81.15615513930052	-906.4439447962479	0.466763938444595	0.46676393844459796	0.5695672515681102	2.8244166123931347	1.0	1.0	2.0	0.0	-906.4439447962479
166000	-984.2131502468823	-68.03548467640441	-916.1776655704779	0.4029394808728217	0.4029394808728211	0.19625281712518747	0.8762897553723423	1.0	1.0	2.0	0.0	-916.1776655704779
167000	-984.6969848445431	-78.49744641266835	-906.1995384318748	0.4639251158808742	0.4639251158808755	0.27218315944731236	0.9432068210984459	1.0	1.0	2.0	0.0	-906.1995384318748
168000	-989.3999197323442	-66.2250259798051	-923.1748937525391	0.3775294682976828	0.37752946829768375	0.6160192472875662	2.948790275632879	1.0	1.0	2.0	0.0	-923.1748937525391
169000	-986.3781927665513	-69.03014685749575	-917.3480459090555	0.39921009231554677	0.3992100923155463	0.548757396995403	2.149820990723701	1.0	1.0	2.0	0.0	-917.3480459090555
170000	-985.9164351243737	-75.79598866887096	-910.1204464555027	0.45089037841762925	0.4508903784176305	0.1442489671916933	0.5744224853651912	1.0	1.0	2.0	0.0	-910.1204464555027
171000	-987.1204210440533	-82.46828985955752	-904.6521311844957	0.4771001843408618	0.47710018434086504	0.5757160241893998	2.382443318744672	1.0	1.0	2.0	0.0	-904.6521311844957
172000	-984.9254835441424	-68.2052315370892	-916.7202520070532	0.40559392798737626	0.4055939279873778	0.12424405658549657	0.6686820533539761	1.0	1.0	2.0	0.0	-916.7202520070532
173000	-984.4862759009627	-67.44183930088397	-917.0444366000787	0.40335203280622933	0.4033520328062307	0.05710531172969784	0.3519507993121557	1.0	1.0	2.0	0.0	-917.0444366000787
174000	-985.8476177723398	-65.14915850196148	-920.6984592703784	0.38139392001455036	0.3813939200145502	0.35209392735097894	1.4823343121348591	1.0	1.0	2.0	0.0	-920.6984592703784
175000	-986.2927729237149	-77.4471694881902	-908.8456034355247	0.44887385492978515	0.4488738549297828	0.5977043908165046	2.113266155667396	1.0	1.0	2.0	0.0	-908.8456034355247
176000	-984.3441775096348	-71.43668299946734	-912.9074945101676	0.4260158758974572	0.4260158758974587	0.13258563701964007	0.43531818172350434	1.0	1.0	2.0	0.0	-912.9074945101676
177000	-986.9126050906175	-83.76151166156049	-903.151093429057	0.49139045183465563	0.49139045183465807	0.4927274047921739	1.3424156842427477	1.0	1.0	2.0	0.0	-903.151093429057
178000	-986.1524749228079	-75.82385498348287	-910.328619939325	0.44452935333178556	0.4445293533317854	0.29322429315121895	1.5293888590915397	1.0	1.0	2.0	0.0	-910.328619939325
179000	-983.8647866294481	-71.68977336833193	-912.1750132611162	0.42759460142783234	0.4275946014278321	0.08833015132566897	0.4655094821504062	1.0	1.0	2.0	0.0	-912.1750132611162
180000	-988.9974655012924	-88.51623263037834	-900.481232870914	0.5104152755668049	0.5104152755668042	0.6849512779285982	2.688795223255527	1.0	1.0	2.0	0.0	-900.481232870914
181000	-986.3296267078023	-81.91493304421179	-904.4146936635905	0.4779428317448811	0.477942831744883	0.4533525165810908	1.8089606630885668	1.0	1.0	2.0	0.0	-904.4146936635905
182000	-983.8353695626294	-70.8657406758281	-912.9696288868013	0.4204697268885686	0.4204697268885676	0.17801813714183412	0.7575266710553964	1.0	1.0	2.0	0.0	-912.9696288868013
183000	-986.8697269438286	-81.772018884617	-905.0977080592116	0.48194790119918934	0.48194790119918995	0.2167159976207697	1.2254579988361665	1.0	1.0	2.0	0.0	-905.0977080592116
184000	-984.5461548471686	-70.25376512890765	-914.292389718261	0.4161703266493154	0.4161703266493172	0.2254529811812133	0.8257701279025922	1.0	1.0	2.0	0.0	-914.292389718261
185000	-984.8758198943547	-70.80187165309353	-914.0739482412612	0.41964558473850233	0.41964558473850366	0.16505463726335412	0.8460993586298055	1.0	1.0	2.0	0.0	-914.0739482412612
186000	-986.2493830174578	-73.96346994810214	-912.2859130693557	0.42494711582148437	0.42494711582148337	0.6243517124336863	2.6512003031539697	1.0	1.0	2.0	0.0	-912.2859130693557
187000	-989.3686154373411	-79.58689218255775	-909.7817232547833	0.4639132406738702	0.4639132406738714	0.676368492913835	1.6304756867901218	1.0	1.0	2.0	0.0	-909.7817232547833
188000	-986.9476584306817	-80.2886636169169	-906.6589948137648	0.46828209806993243	0.468282098069934	0.35019324061549056	1.9195485058866442	1.0	1.0	2.0	0.0	-906.6589948137648
189000	-984.9075666934422	-67.18288586841129	-917.7246808250309	0.40150685789256907	0.40150685789256935	0.10806672554304764	0.3544104478244105	1.0	1.0	2.0	0.0	-917.7246808250309
190000	-985.5405135286411	-78.82971528294779	-906.7107982456934	0.4606713818050423	0.4606713818050416	0.3966955396168822	1.7012729550354628	1.0	1.0	2.0	0.0	-906.7107982456934
191000	-984.6333957043134	-73.11057564009668	-911.5228200642167	0.4301794404857966	0.4301794404857956	0.2723582849200036	1.2648875580133891	1.0	1.0	2.0	0.0	-911.5228200642167
192000	-986.8590782636006	-75.04611969399848	-911.8129585696022	0.43119399493926736	0.4311939949392701	0.5933239917212539	2.707792029190752	1.0	1.0	2.0	0.0	-911.8129585696022
193000	-984.9257707131762	-71.08297567648202	-913.8427950366943	0.416702374232525	0.4167023742325235	0.29659518469555957	1.493788978249681	1.0	1.0	2.0	0.0	-913.8427950366943
194000	-988.6894862751444	-68.47277390168563	-920.2167123734588	0.38420289494084975	0.38420289494085147	0.7836174574783223	3.8987084689892555	1.0	1.0	2.0	0.0	-920.2167123734588
195000	-985.957036750439	-76.64758207805086	-909.3094546723881	0.44518828889254547	0.44518828889254464	0.5830666833964874	1.9517987224723676	1.0	1.0	2.0	0.0	-909.3094546723881
196000	-989.5294810714704	-90.4298174377797	-899.0996636336907	0.5253690161006871	0.5253690161006844	0.7113577387506489	2.0485569045663223	1.0	1.0	2.0	0.0	-899.0996636336907
197000	-989.4068718251665	-80.2731968706712	-909.1336749544953	0.45368251739568166	0.45368251739568194	0.829267445267269	3.894306093974384	1.0	1.0	2.0	0.0	-909.1336749544953
198000	-987.3261372194149	-66.32551271644653	-921.0006245029684	0.3807453489206887	0.38074534892068995	0.4822064931108907	2.638419427150375	1.0	1.0	2.0	0.0	-921.0006245029684
199000	-985.0845329193055	-76.45450994110534	-908.6300229782001	0.452150654087993	0.4521506540879923	0.18642216695597497	0.9775854335996682	1.0	1.0	2.0	0.0	-908.6300229782001
200000	-989.606631375237	-71.29021122919325	-918.3164201460438	0.40717442720866315	0.4071744272086623	1.0304234888689825	2.579934570420627	1.0	1.0	2.0	0.0	-918.3164201460438
201000	-991.7759022184179	-53.21385173788424	-938.5620504805336	0.31827555241658684	0.31827555241658645	0.11746279300459082	0.4791682990008485	1.0	1.0	2.0	0.0	-938.5620504805336
202000	-987.658980536826	-80.70945183220483	-906.9495287046211	0.47737864958000537	0.47737864958000725	0.31979541140264645	0.832438029316225	1.0	1.0	2.0	0.0	-906.9495287046211
203000	-986.2444371938296	-79.01789598783283	-907.2265412059968	0.4571348263130377	0.4571348263130401	0.6548893163832075	2.229431901745639	1.0	1.0	2.0	0.0	-907.2265412059968
204000	-984.7912589135926	-73.34171943012836	-911.4495394834643	0.4342328165523771	0.4342328165523776	0.23308254501269524	0.8494473722837881	1.0	1.0	2.0	0.0	-911.4495394834643
205000	-987.4145850162844	-73.26157221436425	-914.1530128019201	0.4161202034566203	0.41612020345662337	0.7285083686692148	3.339005259797787	1.0	1.0	2.0	0.0	-914.1530128019201
206000	-985.3768097304401	-71.94191167613322	-913.4348980543068	0.43057585400121856	0.43057585400122167	0.06355444052754428	0.2379495407994954	1.0	1.0	2.0	0.0	-913.4348980543068
207000	-984.0285437490544	-68.80507748674913	-915.2234662623052	0.4109153679703174	0.4109153679703169	0.07627787763652699	0.4157079249612764	1.0	1.0	2.0	0.0	-915.2234662623052
208000	-985.97645008359	-76.56098190043706	-909.4154681831529	0.4562124122111299	0.4562124122111314	0.07375243293692549	0.5096764659727293	1.0	1.0	2.0	0.0	-909.4154681831529
209000	-983.3804464078144	-71.37784296968816	-912.0026034381262	0.42697545145234295	0.42697545145234145	0.07334918843776136	0.2733328175647362	1.0	1.0	2.0	0.0	-912.0026034381262
210000	-988.7264583786753	-78.81363866957074	-909.9128197091045	0.46910273773784134	0.4691027377378419	0.06857283201368373	0.5873598799222162	1.0	1.0	2.0	0.0	-909.9128197091045
211000	-984.540177273368	-74.12014227395701	-910.4200349994111	0.4374445684525167	0.43744456845251795	0.23979967522584317	1.0777330719591067	1.0	1.0	2.0	0.0	-910.4200349994111
212000	-989.2443259154904	-80.07629450443338	-909.1680314110571	0.45424340776064875	0.45424340776064775	1.2358305126800766	3.1959651715689126	1.0	1.0	2.0	0.0	-909.1680314110571
213000	-987.3740103961509	-75.54384401611901	-911.8301663800319	0.43767494783608496	0.43767494783608535	0.6989361400628037	2.0033198014059876	1.0	1.0	2.0	0.0	-911.8301663800319
214000	-984.9475989190679	-66.55182912307842	-918.3957697959895	0.3946934162877142	0.3946934162877166	0.167213081078457	0.8177649793884542	1.0	1.0	2.0	0.0	-918.3957697959895
215000	-987.6438404204487	-85.1031025750379	-902.5407378454107	0.49717914341983316	0.49717914341983493	0.6004599780200164	1.597627765728188	1.0	1.0	2.0	0.0	-902.5407378454107
216000	-984.6188659842522	-65.87301391530416	-918.7458520689481	0.3928899110128574	0.39288991101286	0.08787992814004708	0.5236522082312979	1.0	1.0	2.0	0.0	-918.7458520689481
217000	-987.2041097539345	-79.09944139576034	-908.1046683581742	0.464311898838433	0.4643118988384353	0.5160682907089984	1.235901048039906	1.0	1.0	2.0	0.0	-908.1046683581742
218000	-988.7967513915229	-70.79572330960197	-918.0010280819209	0.4043700841645677	0.40437008416456705	0.8901483405850346	2.70044768313157	1.0	1.0	2.0	0.0	-918.0010280819209
219000	-989.7608092727027	-78.20257191685405	-911.5582373558486	0.44246704256878705	0.4424670425687896	0.5715202197631151	3.9787065809877764	1.0	1.0	2.0	0.0	-911.5582373558486
220000	-985.8394638590739	-75.14402936532579	-910.6954344937482	0.44850134530862745	0.4485013453086282	0.13875333321897457	0.33209250343911073	1.0	1.0	2.0	0.0	-910.6954344937482
221000	-984.595173244337	-67.48413247254007	-917.111040771797	0.3979655632248834	0.39796556322488524	0.23193409347053284	1.1313344008675825	1.0	1.0	2.0	0.0	-917.111040771797
222000	-986.4451658708028	-82.47355497800248	-903.9716108928003	0.4813916729560601	0.48139167295606033	0.4994038806281387	1.7383578523725607	1.0	1.0	2.0	0.0	-903.9716108928003
223000	-985.0960923795424	-65.7049700528315	-919.3911223267108	0.38703728036496243	0.38703728036496476	0.2406243725593938	1.1939036533407617	1.0	1.0	2.0	0.0	-919.3911223267108
224000	-986.7852266213229	-70.66524235718532	-916.1199842641375	0.4091203861093056	0.4091203861093082	0.42029721704218825	2.2356893617740923	1.0	1.0	2.0	0.0	-916.1199842641375
225000	-988.3257609510443	-78.02747196944331	-910.298288981601	0.44398504481591233	0.4439850448159135	1.0787082839058366	3.0396055947047276	1.0	1.0	2.0	0.0	-910.298288981601
226000	-984.9302508303656	-80.52833027556629	-904.4019205547993	0.48028622736262344	0.48028622736262605	0.10461205203182707	0.3748447886231792	1.0	1.0	2.0	0.0	-904.4019205547993
227000	-985.9600323308846	-69.10523594055763	-916.8547963903269	0.4035933847633504	0.4035933847633518	0.2652298839262392	1.766364537606682	1.0	1.0	2.0	0.0	-916.8547963903269
228000	-984.1204288943187	-70.99194588065907	-913.1284830136597	0.423784473709362	0.42378447370936434	0.07974207992731555	0.42103792467871404	1.0	1.0	2.0	0.0	-913.1284830136597
229000	-990.9315995005862	-81.24425359626154	-909.6873459043247	0.44819512952711393	0.44819512952711443	1.670880614297556	4.951990558736139	1.0	1.0	2.0	0.0	-909.6873459043247
230000	-985.8949524621668	-83.01796299089979	-902.8769894712669	0.4889021899037491	0.4889021899037497	0.36031848916174364	1.1519670441300298	1.0	1.0	2.0	0.0	-902.8769894712669
231000	-984.9951062520482	-71.63052343645889	-913.3645828155893	0.4220493608868347	0.4220493608868378	0.31558760142080317	1.1174073193050895	1.0	1.0	2.0	0.0	-913.3645828155893
232000	-993.0814338000594	-57.27858413747973	-935.8028496625797	0.3400267027937521	0.34002670279375186	0.06369932599490555	0.9093264717733838	1.0	1.0	2.0	0.0	-935.8028496625797
233000	-985.7769956185699	-69.51802732431045	-916.2589682942595	0.4039923387902354	0.40399233879023566	0.420520756494974	1.9563267509802025	1.0	1.0	2.0	0.0	-916.2589682942595
234000	-989.4714287950768	-83.51255694286944	-905.9588718522074	0.4765887258038224	0.4765887258038238	0.5846416795852047	3.5042717324926356	1.0	1.0	2.0	0.0	-905.9588718522074
235000	-984.8785885362744	-71.9739704271317	-912.9046181091427	0.4240609419357507	0.42406094193575117	0.22761329797665442	1.20840463911237	1.0	1.0	2.0	0.0	-912.9046181091427
236000	-988.2973937463204	-82.19274379519797	-906.1046499511224	0.48198233762309034	0.4819823376230935	0.26233307455793625	1.5947430607917636	1.0	1.0	2.0	0.0	-906.1046499511224
237000	-985.1427357844314	-78.02166393203849	-907.1210718523929	0.45817399803626796	0.45817399803626446	0.33565305457567945	1.3766678055259778	1.0	1.0	2.0	0.0	-907.1210718523929
238000	-984.9300624287356	-62.67477054446612	-922.2552918842695	0.37515552633011934	0.3751555263301186	0.06789129824185214	0.3487581006839676	1.0	1.0	2.0	0.0	-922.2552918842695
239000	-984.1972257288924	-66.8881719724981	-917.3090537563943	0.39766631690285276	0.3976663169028533	0.14296171173386776	0.6750107874912417	1.0	1.0	2.0	0.0	-917.3090537563943
240000	-986.0090832035622	-70.48459666779482	-915.5244865357674	0.41014303296789867	0.41014303296789995	0.3169268196038666	1.985309845668151	1.0	1.0	2.0	0.0	-915.5244865357674
241000	-986.025180229057	-61.98104662154749	-924.0441336075095	0.36679574099631174	0.36679574099631246	0.15091807229269602	0.9881384708848877	1.0	1.0	2.0	0.0	-924.0441336075095
242000	-986.196298024579	-68.81532073085054	-917.3809772937285	0.4070569484485969	0.407056948448596	0.2843345876552563	0.8710195799346688	1.0	1.0	2.0	0.0	-917.3809772937285
243000	-985.0237757165373	-69.9985389483997	-915.0252367681377	0.41208422603398914	0.4120842260339887	0.28110517755661724	1.206495055513519	1.0	1.0	2.0	0.0	-915.0252367681377
244000	-986.7992812188179	-75.19050452819579	-911.6087766906221	0.4409115171092696	0.4409115171092713	0.4450010941039942	1.35632550987539	1.0	1.0	2.0	0.0	-911.6087766906221
245000	-984.5640878589551	-70.23790009068988	-914.3261877682652	0.412817894251617	0.41281789425161497	0.28361643452219604	1.3191624762504164	1.0	1.0	2.0	0.0	-914.3261877682652
246000	-988.6283974712429	-74.77792102757572	-913.8504764436672	0.4222688752568861	0.4222688752568871	0.9560587616645378	3.587184334280603	1.0	1.0	2.0	0.0	-913.8504764436672
247000	-984.6455201877562	-66.68771032889583	-917.9578098588604	0.3977205002595803	0.3977205002595821	0.078088089515892	0.5302491221226011	1.0	1.0	2.0	0.0	-917.9578098588604
248000	-986.3230910072456	-81.90094052526315	-904.4221504819824	0.47875921284383277	0.4787592128438319	0.3951660343022425	1.7151083204698119	1.0	1.0	2.0	0.0	-904.4221504819824
249000	-986.7542686228425	-68.74680913518031	-918.0074594876621	0.3963117895425979	0.3963117895426002	0.6234051547150051	2.2825390542767274	1.0	1.0	2.0	0.0	-918.0074594876621
250000	-988.246323462306	-83.37092090408366	-904.8754025582224	0.49518225181517467	0.4951822518151767	0.1473922175584184	0.6561040813513576	1.0	1.0	2.0	0.0	-904.8754025582224
251000	-985.2842639013114	-73.90517875897407	-911.3790851423373	0.4338568113171492	0.43385681131715126	0.24984691303964546	1.4597632154656468	1.0	1.0	2.0	0.0	-911.3790851423373
252000	-985.353427756771	-72.30507033540414	-913.0483574213669	0.4228618735811551	0.42286187358115435	0.3929921321498037	1.57704514148736	1.0	1.0	2.0	0.0	-913.0483574213669
253000	-987.8957009789955	-71.57790361631983	-916.3177973626756	0.4153841604368292	0.41538416043683113	0.2634821799688936	2.2449401950166545	1.0	1.0	2.0	0.0	-916.3177973626756
254000	-987.1776625742372	-61.33460064613257	-925.8430619281046	0.36121381373863826	0.3612138137386374	0.22677120692537878	1.2115506819912205	1.0	1.0	2.0	0.0	-925.8430619281046
255000	-985.361907081699	-72.14753565454268	-913.2143714271563	0.42677474987187314	0.42677474987187486	0.18105150627007946	0.9692862003531809	1.0	1.0	2.0	0.0	-913.2143714271563
256000	-985.5709525326179	-73.08791341370177	-912.483039118916	0.4264847135854496	0.4264847135854475	0.41066682747533617	1.7291291994110605	1.0	1.0	2.0	0.0	-912.483039118916
257000	-987.63371148371	-78.26924921319046	-909.3644622705195	0.4453393758625418	0.445339375862539	0.9419688207169569	3.189003870207296	1.0	1.0	2.0	0.0	-909.3644622705195
258000	-986.6158640205704	-74.42256943611228	-912.193294584458	0.42944728887490036	0.42944728887490174	0.5958273990526224	2.377302146870903	1.0	1.0	2.0	0.0	-912.193294584458
259000	-990.1464187076067	-63.598505098687326	-926.5479136089193	0.3695511680593492	0.3695511680593506	0.5666843826739145	1.7230386283678936	1.0	1.0	2.0	0.0	-926.5479136089193
260000	-988.4925274293465	-74.06756527392726	-914.4249621554193	0.4151651262547135	0.4151651262547116	0.8654190891030863	4.1697373957174415	1.0	1.0	2.0	0.0	-914.4249621554193
261000	-988.4637710906837	-64.63996837891011	-923.8238027117736	0.37002464438292226	0.3700246443829244	0.670811065385159	2.5801672522906793	1.0	1.0	2.0	0.0	-923.8238027117736
262000	-985.4307705024013	-81.526270102266	-903.9045004001352	0.48658726204121605	0.4865872620412151	0.07100157735703484	0.34098817153910316	1.0	1.0	2.0	0.0	-903.9045004001352
263000	-983.3387099364794	-73.50942829917935	-909.8292816373	0.4393622685306863	0.43936226853068816	0.07626148988276661	0.3061003262230991	1.0	1.0	2.0	0.0	-909.8292816373
264000	-985.0564698861912	-75.3929175563084	-909.6635523298828	0.4461498491349593	0.44614984913495903	0.28121954196622284	0.8363122028735295	1.0	1.0	2.0	0.0	-909.6635523298828
265000	-985.6793895049789	-73.80010802988635	-911.8792814750925	0.4341181769904624	0.43411817699046246	0.3369253197732016	1.2233904142635437	1.0	1.0	2.0	0.0	-911.8792814750925
266000	-985.7493335013578	-71.13121663683162	-914.6181168645262	0.416535512298805	0.4165355122988062	0.4412865871924962	1.4255799686277186	1.0	1.0	2.0	0.0	-914.6181168645262
267000	-988.4775826698003	-86.0301479768069	-902.4474346929934	0.4929764797075037	0.49297647970750497	0.7784276202045352	3.057208323001384	1.0	1.0	2.0	0.0	-902.4474346929934
268000	-983.4001781314321	-72.67895510094542	-910.7212230304866	0.43566159674351485	0.4356615967435142	0.033713120773498625	0.14430324552962595	1.0	1.0	2.0	0.0	-910.7212230304866
269000	-984.873007822175	-78.20759804590044	-906.6654097762746	0.46267896193418706	0.4626789619341866	0.22455467445774582	0.9117481760623622	1.0	1.0	2.0	0.0	-906.6654097762746
270000	-987.8461041071259	-67.60645748865826	-920.2396466184676	0.38395895747282166	0.3839589574728217	0.6019546299784723	3.2553661748776124	1.0	1.0	2.0	0.0	-920.2396466184676
271000	-985.0010590455158	-69.85144098494315	-915.1496180605727	0.415859668848591	0.41585966884859243	0.0948401584095585	0.6066382742910306	1.0	1.0	2.0	0.0	-915.1496180605727
272000	-985.1785175145774	-79.68933064616924	-905.4891868684082	0.47346435019821376	0.4734643501982125	0.15842803715375867	0.6355995545413549	1.0	1.0	2.0	0.0	-905.4891868684082
273000	-991.5138267647062	-84.53485614226221	-906.978970622444	0.4852316250402593	0.4852316250402607	1.270419338269009	2.3793664195574276	1.0	1.0	2.0	0.0	-906.978970622444
274000	-986.2676268953563	-74.89691597974063	-911.3707109156157	0.4339177775622644	0.4339177775622634	0.4936851787129255	2.1973465272368538	1.0	1.0	2.0	0.0	-911.3707109156157
275000	-986.5492608816126	-75.2214532288558	-911.3278076527567	0.436310014259317	0.4363100142593171	0.396772516342015	2.2140316858242213	1.0	1.0	2.0	0.0	-911.3278076527567
276000	-984.3226535028153	-70.8158747312866	-913.5067787715287	0.42040033942197264	0.4204003394219724	0.14824981530435827	0.7491721421216196	1.0	1.0	2.0	0.0	-913.5067787715287
277000	-985.0887023685094	-72.26883106160888	-912.8198713069005	0.42844612168959334	0.42844612168959434	0.23871907525308872	0.7500854125089045	1.0	1.0	2.0	0.0	-912.8198713069005
278000	-984.7780439773992	-66.06644778206027	-918.711596195339	0.3925502666134862	0.3925502666134865	0.12685492546192173	0.7356208001315486	1.0	1.0	2.0	0.0	-918.711596195339
279000	-988.2917331403039	-73.67669078685617	-914.6150423534477	0.43343580846199947	0.4334358084620009	0.46327295870144786	1.0890842183487728	1.0	1.0	2.0	0.0	-914.6150423534477
280000	-988.4114819076783	-69.88431882458923	-918.5271630830891	0.3920976654897849	0.3920976654897823	0.7514550139582357	4.005528267767699	1.0	1.0	2.0	0.0	-918.5271630830891
281000	-985.2739297017699	-76.18386503318028	-909.0900646685897	0.44817358144876107	0.4481735814487596	0.26431707316428577	1.3018107341835465	1.0	1.0	2.0	0.0	-909.0900646685897
282000	-984.8121698192726	-66.74378969103014	-918.0683801282424	0.39461187609893933	0.3946118760989414	0.18993180460138412	1.0008129721577417	1.0	1.0	2.0	0.0	-918.0683801282424
283000	-985.0568481616357	-70.67175188611706	-914.3850962755187	0.41521275514640676	0.41521275514640477	0.26463570760091176	1.366645988273799	1.0	1.0	2.0	0.0	-914.3850962755187
284000	-984.7939912960147	-78.53055401211573	-906.263437283899	0.46383626508481324	0.46383626508481274	0.26341088996705536	1.0001138498608417	1.0	1.0	2.0	0.0	-906.263437283899
285000	-983.9885064515732	-71.85574034385606	-912.1327661077172	0.42779951135565636	0.4277995113556579	0.14542900908266063	0.5397029026989624	1.0	1.0	2.0	0.0	-912.1327661077172
286000	-989.1742034636471	-83.09501780311645	-906.0791856605307	0.46495187534167676	0.4649518753416774	1.1611471528881487	4.478161745043259	1.0	1.0	2.0	0.0	-906.0791856605307
287000	-986.8383792501922	-85.61673649186586	-901.2216427583264	0.5105950004217593	0.5105950004217582	0.1343614208575136	0.30951012403876577	1.0	1.0	2.0	0.0	-901.2216427583264
288000	-985.6638403266886	-76.71099491488181	-908.9528454118068	0.4504211734444022	0.4504211734444043	0.43504468224051496	1.2780035691298712	1.0	1.0	2.0	0.0	-908.9528454118068
289000	-991.8071005211038	-82.96572277594457	-908.8413777451593	0.4526001408098038	0.4526001408098019	1.213349440245539	6.385837870743902	1.0	1.0	2.0	0.0	-908.8413777451593
290000	-986.1670987950159	-72.00809882689077	-914.1589999681252	0.4205246471820201	0.42052464718202154	0.5244644151900054	1.5441438757723216	1.0	1.0	2.0	0.0	-914.1589999681252
291000	-988.3610553977284	-84.08242756093075	-904.2786278367976	0.4806030587902946	0.4806030587902956	0.7298813299716459	3.2500994954744535	1.0	1.0	2.0	0.0	-904.2786278367976
292000	-984.8702030523514	-67.11357206300255	-917.7566309893488	0.4010891382177976	0.40108913821779635	0.06431480016169777	0.39956688824249925	1.0	1.0	2.0	0.0	-917.7566309893488
293000	-987.2997338741224	-67.19883602044055	-920.1008978536818	0.38521376800088	0.3852137680008788	0.5192267968283195	2.717970047010926	1.0	1.0	2.0	0.0	-920.1008978536818
294000	-986.8724848559015	-81.63364965320166	-905.2388352026998	0.48224076938439053	0.48224076938439214	0.3019189769380585	0.9523654959252853	1.0	1.0	2.0	0.0	-905.2388352026998
295000	-987.4351368879533	-81.82313190388275	-905.6120049840705	0.47324442832384545	0.4732444283238489	0.7741158637600536	2.19090319413185	1.0	1.0	2.0	0.0	-905.6120049840705
296000	-985.1911845929113	-78.75457243595967	-906.4366121569517	0.46418064984753554	0.4641806498475354	0.32511127721480165	1.1041868732062334	1.0	1.0	2.0	0.0	-906.4366121569517
297000	-984.1016327564773	-69.95875345784611	-914.1428792986312	0.4171269311346098	0.4171269311346104	0.09404821714100851	0.5002577050136171	1.0	1.0	2.0	0.0	-914.1428792986312
298000	-986.7879211507043	-72.63408289471411	-914.1538382559902	0.414479441546826	0.41447944154682304	0.6808093166260579	3.0369206966086004	1.0	1.0	2.0	0.0	-914.1538382559902
299000	-983.9305901072453	-66.95928185694305	-916.9713082503022	0.4013749432222337	0.40137494322223266	0.044632159091748266	0.21657358622688977	1.0	1.0	2.0	0.0	-916.9713082503022
300000	-984.0634421470925	-76.41918212790786	-907.6442600191846	0.4545327208239041	0.4545327208239077	0.15383560243172498	0.5719102430576033	1.0	1.0	2.0	0.0	-907.6442600191846
301000	-985.1889612943801	-68.21490485230888	-916.9740564420712	0.40506373812919644	0.405063738129198	0.12690952620365115	0.7654424158278785	1.0	1.0	2.0	0.0	-916.9740564420712
